input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,final_url,csp_domains_
albertsons-market-street.pbis-cf.instacart.com,,403,16,albertsons-market-street.pbis-cf.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-17T22:31:55Z,2023-07-16T22:31:54Z,CN=albertsons-market-street.pbis-cf.instacart.com,albertsons-market-street.pbis-cf.instacart.com,,*.albertsons-market-street.pbis-cf.instacart.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,368f07ed130204a9242635a436649120,36c8e950ae2a1faad5a511d58a45e450697611aac3394ab9520a2eb8757614fa,True,ctls,albertsons-market-street.pbis-cf.instacart.com,cloudflare,443,https://albertsons-market-street.pbis-cf.instacart.com:443,https,cloudflare,text/plain,GET,104.18.7.71,/,1253481126,2606:4700::6812:647,HTTP/3,1,False,True,,,
albertsons.instacart.com,,409,16,,,,,,,,,,,,,,,,,,,,cloudflare,80,http://albertsons.instacart.com:80,http,cloudflare,text/plain,GET,104.18.12.63,/,1000520165,2606:4700::6812:d3f,Cloudflare,1,False,True,,,
albertsons.pbis-cf.instacart.com,,403,16,albertsons.pbis-cf.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-26T00:00:00Z,2024-02-26T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.albertsons.pbis-cf.instacart.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",92ae12bb6c8752bc030f5091b6a4785c,21098eb55665dfb75a026027162815f64bccdd7eb7f5ab88c84d4a226bcbae30,True,ctls,albertsons.pbis-cf.instacart.com,cloudflare,443,https://albertsons.pbis-cf.instacart.com:443,https,cloudflare,text/plain,GET,104.18.13.63,/,1253481126,2606:4700::6812:d3f,HTTP/3,1,False,True,,,
albertsonsmarketstreet.instacart.com,,409,16,,,,,,,,,,,,,,,,,,,,cloudflare,80,http://albertsonsmarketstreet.instacart.com:80,http,cloudflare,text/plain,GET,104.18.7.71,/,1000520165,2606:4700::6812:647,Cloudflare,1,False,True,,,
aldi.instacart.com,Aldi Powered by Instacart,200,43136,aldi.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-03-13T23:59:59Z,"CN=aldi.instacart.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",aldi.instacart.com,"Cloudflare, Inc.",aldi.instacart.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",08470b8eb24b86856e0aad3ad5347a56,a12a3842cf54d34c1329a2ae17c1cd6b9c280d84ee4e6b9021fce96f40f67f22,,ctls,aldi.instacart.com,cloudflare,443,https://aldi.instacart.com:443,https,cloudflare,text/html,GET,104.18.4.246,/,1126835021,2606:4700::6812:5f6,HTTP/3,152,False,True,,,
aldi.postcheckout-cf.instacart.com,post-checkout-app,200,3110,aldi.postcheckout-cf.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-17T00:00:00Z,2024-02-16T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",aldi.postcheckout-cf.instacart.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",99b23a6f0c565c26c31f45b65f2d1432,f0ab545c0cb47322473ceeb43eb6fd6061a46033d57ce018ef38b0985adcf11f,True,ctls,aldi.postcheckout-cf.instacart.com,cloudflare,443,https://aldi.postcheckout-cf.instacart.com:443,https,cloudflare,text/html,GET,104.18.6.220,/,-903707947,2606:4700::6812:7dc,HTTP/3,15,False,True,,,
amaranth.pbis-cf.instacart.com,,403,16,amaranth.pbis-cf.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2024-02-20T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",2935ff052f2556cb19f7be97173d3716,9ef56dc662270f8ecd7bd4a78283d6e4a3b6ac6b24f9e00db100983d5b4188cd,True,ctls,amaranth.pbis-cf.instacart.com,cloudflare,443,https://amaranth.pbis-cf.instacart.com:443,https,cloudflare,text/plain,GET,104.18.3.34,/,1253481126,2606:4700::6812:322,HTTP/3,1,False,True,,,
andronicos.instacart.com,,409,16,,,,,,,,,,,,,,,,,,,,cloudflare,80,http://andronicos.instacart.com:80,http,cloudflare,text/plain,GET,104.18.22.168,/,1000520165,2606:4700::6812:16a8,Cloudflare,1,False,True,,,
andronicos.pbis-cf.instacart.com,,403,16,andronicos.pbis-cf.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-05T00:00:00Z,2024-03-04T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",57daa8169d85738c6c844cf2beb30c0f,3e37b31a3da9a4c8d1067fe29c8ae5330e114c680ce283fde220712dca35b1be,True,ctls,andronicos.pbis-cf.instacart.com,cloudflare,443,https://andronicos.pbis-cf.instacart.com:443,https,cloudflare,text/plain,GET,104.18.22.168,/,1253481126,2606:4700::6812:17a8,HTTP/3,1,False,True,,,
api-catalog.instacart.com,Instacart - Page not found,404,38474,api-catalog.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-07-16T00:00:00Z,2023-07-16T23:59:59Z,"CN=api-catalog.instacart.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",api-catalog.instacart.com,"Cloudflare, Inc.",*.api-catalog.instacart.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",d4d6ffb657d1ce53b3816bdd8ab7a8d3,a4eea2b6b0e9733db7b188caa19efce8f173a1b2161c59c3cc28204025dcac5c,True,ctls,api-catalog.instacart.com,cloudflare,443,https://api-catalog.instacart.com:443,https,cloudflare,text/html,GET,104.18.19.84,/,-1534040993,2606:4700::6812:1354,HTTP/3,193,False,True,,,
api.ads.instacart.com,,401,27,api.ads.instacart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-23T00:00:00Z,2024-06-20T23:59:59Z,CN=api.ads.instacart.com,api.ads.instacart.com,,api.ads.instacart.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e59d6473afb9e6dd6e80764d315cc96f,223aeb8d1f06be7bbceadf3772a4ee4eaa925a6674f6b35cd6f82306ea270531,,ctls,api.ads.instacart.com,,443,https://api.ads.instacart.com:443,https,nginx,text/html,GET,18.205.13.16,/,1126835021,44.194.103.164,Nginx,2,False,,,https://api.ads.instacart.com/docs/landing,
api.instacart.com,Instacart | Grocery Delivery or Pickup from Local Stores Near You,200,758442,www.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-16T00:00:00Z,2023-08-16T23:59:59Z,"CN=www.instacart.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.instacart.com,"Cloudflare, Inc.",*.www.instacart.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",4f63fd4ff451c1d7feac272bca745249,655d1130a751f17d01e5ea7ec5a4950d32eae366c74b4748f1159f236b0bfded,True,ctls,www.instacart.com,cloudflare,443,https://api.instacart.com:443,https,cloudflare,text/html,GET,104.18.18.171,/,1126835021,2606:4700::6812:12ab,HSTS,153,False,True,,https://www.instacart.com:443/,
assets.ads.ads.instacart.com,ERROR: The request could not be satisfied,502,951,assets.ads.ads.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2023-10-31T23:59:59Z,CN=instacart.com,instacart.com,,*.instacart.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,43f20919120be96efe14abd528fcdcae,923abdbba4f0d3cb80548f13dc1bd0649bf409dd24b71c732b8712efc316d035,True,ctls,assets.ads.ads.instacart.com,cloudfront,443,https://assets.ads.ads.instacart.com:443,https,CloudFront,text/html,GET,143.204.215.43,/,879265133,143.204.215.67,Amazon Web Services,20,False,True,True,,
assets.instacart.com,,200,,assets.instacart.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-14T06:34:05Z,2023-07-13T06:34:04Z,CN=assets.instacart.com,assets.instacart.com,,s.assets.instacart.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7993552cc0fafff06812ac3e39425feb,b48a86ba98606e125f8fa665688be212654c5c4a58567a40d65637b0a42a93a6,,ctls,assets.instacart.com,,443,https://assets.instacart.com:443,https,,,GET,52.19.198.230,/,-1840324437,18.203.96.5,,1,False,,,,
assets.prd.weg.cf.enterprise.instacart.com,,403,111,assets.prd.weg.cf.enterprise.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-11T00:00:00Z,2024-03-10T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",f68a5adec6de84b596adae58a6883745,49ef0b64fb95387735479ef337e38746162daded633fd7fee7f60340b05f4fa1,True,ctls,assets.prd.weg.cf.enterprise.instacart.com,cloudflare,443,https://assets.prd.weg.cf.enterprise.instacart.com:443,https,cloudflare,application/xml,GET,104.18.31.245,/,1343071695,2606:4700::6812:1ef5,HTTP/3,1,False,True,,,
assets.uat.cca.cf.enterprise.instacart.com,,403,111,assets.uat.cca.cf.enterprise.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-26T00:00:00Z,2024-01-25T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.uat.cca.cf.enterprise.instacart.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",cc02079e1e855074790008152089563d,96f7768998bd2c92dc099b2af0647c7fdba2d0b34dd09486d5df1928929f2d8a,True,ctls,assets.uat.cca.cf.enterprise.instacart.com,cloudflare,443,https://assets.uat.cca.cf.enterprise.instacart.com:443,https,cloudflare,application/xml,GET,104.18.0.91,/,1343071695,2606:4700::6812:5b,HTTP/3,1,False,True,,,
assets.uat.cus.cf.enterprise.instacart.com,,403,111,assets.uat.cus.cf.enterprise.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-12T00:00:00Z,2024-02-12T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.uat.cus.cf.enterprise.instacart.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",7bf9e8ea9b14192715b09c6db8e5338a,b0649abf1a21f1f73f073a0ea532189524c3b8bb38ee7d62237ef71098ee28fb,True,ctls,assets.uat.cus.cf.enterprise.instacart.com,cloudflare,443,https://assets.uat.cus.cf.enterprise.instacart.com:443,https,cloudflare,application/xml,GET,104.18.9.87,/,1343071695,2606:4700::6812:957,HTTP/3,1,False,True,,,
assets.uat.fbz.cf.enterprise.instacart.com,,403,111,assets.uat.fbz.cf.enterprise.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-26T00:00:00Z,2024-01-25T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.uat.fbz.cf.enterprise.instacart.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",38690e30182bb17f09b8c80e17d32ddc,3ef4c77216f7243dcdc2ddab99ef5760304d7ff25654e063595a9241479c6559,True,ctls,assets.uat.fbz.cf.enterprise.instacart.com,cloudflare,443,https://assets.uat.fbz.cf.enterprise.instacart.com:443,https,cloudflare,application/xml,GET,104.18.6.105,/,1343071695,2606:4700::6812:769,HTTP/3,1,False,True,,,
assets.uat.fdl.cf.enterprise.instacart.com,,403,111,assets.uat.fdl.cf.enterprise.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-26T00:00:00Z,2024-01-25T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",uat.fdl.cf.enterprise.instacart.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c42ff4fce1628d0491f4fac91974eee6,4fd94b30d9838872436b44737d0bbe6e0a83b22f4948144c27f61ea0bbcff233,True,ctls,assets.uat.fdl.cf.enterprise.instacart.com,cloudflare,443,https://assets.uat.fdl.cf.enterprise.instacart.com:443,https,cloudflare,application/xml,GET,104.18.31.100,/,1343071695,2606:4700::6812:1e64,HTTP/3,1,False,True,,,
assets.uat.ftm.cf.enterprise.instacart.com,,403,111,assets.uat.ftm.cf.enterprise.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-26T00:00:00Z,2024-01-25T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.uat.ftm.cf.enterprise.instacart.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5cba04e56ba890f675fea18b1145bbe8,4e31c9de8ff24a1297f1452dc83ae28408b9411faec44fa3558695660d7448be,True,ctls,assets.uat.ftm.cf.enterprise.instacart.com,cloudflare,443,https://assets.uat.ftm.cf.enterprise.instacart.com:443,https,cloudflare,application/xml,GET,104.18.7.38,/,1343071695,2606:4700::6812:626,HTTP/3,1,False,True,,,
assets.uat.har.cf.enterprise.instacart.com,,403,111,assets.uat.har.cf.enterprise.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-12T00:00:00Z,2024-02-12T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",uat.har.cf.enterprise.instacart.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",e3d02d1f7eb458352b77b0a10c1776e7,b625fc0628a818af0986f4a1af59f88260652c420f8af5974169c0d914225f35,True,ctls,assets.uat.har.cf.enterprise.instacart.com,cloudflare,443,https://assets.uat.har.cf.enterprise.instacart.com:443,https,cloudflare,application/xml,GET,104.18.31.25,/,1343071695,2606:4700::6812:1f19,HTTP/3,1,False,True,,,
assets.uat.lnb.cf.enterprise.instacart.com,,403,111,assets.uat.lnb.cf.enterprise.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-26T00:00:00Z,2024-01-25T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.uat.lnb.cf.enterprise.instacart.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",885d19c15380949b9aefad298bfaab81,5929f1b4a242226d487a31c1ae7661744d1ec644b7dfcab1a6c9a38d55109f47,True,ctls,assets.uat.lnb.cf.enterprise.instacart.com,cloudflare,443,https://assets.uat.lnb.cf.enterprise.instacart.com:443,https,cloudflare,application/xml,GET,104.18.31.103,/,1343071695,2606:4700::6812:1e67,HTTP/3,1,False,True,,,
assets.uat.low.cf.enterprise.instacart.com,,403,111,assets.uat.low.cf.enterprise.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-12T04:52:23Z,2023-07-11T04:52:22Z,CN=*.uat.low.cf.enterprise.instacart.com,*.uat.low.cf.enterprise.instacart.com,,uat.low.cf.enterprise.instacart.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,5f86e5830251c4b16ae39ebbcb332295,1f61cbc2a1dae9086e545d24da1db9b3001afa479b5b13c900e4a24ce488a6f2,True,ctls,assets.uat.low.cf.enterprise.instacart.com,cloudflare,443,https://assets.uat.low.cf.enterprise.instacart.com:443,https,cloudflare,application/xml,GET,104.18.30.118,/,1343071695,2606:4700::6812:1e76,HTTP/3,1,False,True,,,
assets.uat.pch.cf.enterprise.instacart.com,,403,111,assets.uat.pch.cf.enterprise.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-25T00:00:00Z,2024-01-24T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",98aeb431bff9b8a6664dcbee6e9a56fa,963fe018bbc40e5652bcf449aea5d8e9b37f3f5bd032ad3ba434f9d7c3fbe78a,True,ctls,assets.uat.pch.cf.enterprise.instacart.com,cloudflare,443,https://assets.uat.pch.cf.enterprise.instacart.com:443,https,cloudflare,application/xml,GET,104.18.31.39,/,1343071695,2606:4700::6812:1f27,HTTP/3,1,False,True,,,
assets.uat.plm.cf.enterprise.instacart.com,,403,111,assets.uat.plm.cf.enterprise.instacart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-12T00:00:00Z,2024-02-12T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.uat.plm.cf.enterprise.instacart.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0b4db48893654fb90e384a285cab7934,b3e9a3b5f9070b944a13f82b21cb6c613b33f1ca29a7cd88d82f7bcda4061ebf,True,ctls,assets.uat.plm.cf.enterprise.instacart.com,cloudflare,443,https://assets.uat.plm.cf.enterprise.instacart.com:443,https,cloudflare,application/xml,GET,104.18.2.151,/,1343071695,2606:4700::6812:397,HTTP/3,1,False,True,,,
