input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,location,final_url,csp_domains_
burner.auth-ns.auth-ns.staging.vivy.com,301 Moved Permanently,301,169,burner.auth-ns.auth-ns.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,burner.auth-ns.auth-ns.staging.vivy.com,,443,https://burner.auth-ns.auth-ns.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.227.95,/,-148819683,3.120.64.4,Nginx:1.24.0,8,False,,https://burner.auth-ns.auth-ns.staging.vivy.com/,https://burner.auth-ns.auth-ns.staging.vivy.com/,
buy.vivy.com,301 Moved Permanently,301,169,buy.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,buy.vivy.com,,443,https://buy.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://buy.vivy.com/,https://buy.vivy.com/,
bv.auth-ns.staging.vivy.com,301 Moved Permanently,301,169,bv.auth-ns.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,bv.auth-ns.staging.vivy.com,,443,https://bv.auth-ns.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.227.95,/,-148819683,3.120.64.4,Nginx:1.24.0,8,False,,https://bv.auth-ns.staging.vivy.com/,https://bv.auth-ns.staging.vivy.com/,
bv.staging.vivy.com,301 Moved Permanently,301,169,bv.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,bv.staging.vivy.com,,443,https://bv.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.157.79.70,/,-148819683,35.156.227.95,Nginx:1.24.0,8,False,,https://bv.staging.vivy.com/,https://bv.staging.vivy.com/,
bw.vivy.com,301 Moved Permanently,301,169,bw.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,bw.vivy.com,,443,https://bw.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://bw.vivy.com/,https://bw.vivy.com/,
by.auth-ns.auth-ns.staging.vivy.com,301 Moved Permanently,301,169,by.auth-ns.auth-ns.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,by.auth-ns.auth-ns.staging.vivy.com,,443,https://by.auth-ns.auth-ns.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.157.79.70,/,-148819683,3.120.64.4,Nginx:1.24.0,8,False,,https://by.auth-ns.auth-ns.staging.vivy.com/,https://by.auth-ns.auth-ns.staging.vivy.com/,
by.pr.dev.vivy.com,301 Moved Permanently,301,169,by.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,by.pr.dev.vivy.com,,443,https://by.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://by.pr.dev.vivy.com/,https://by.pr.dev.vivy.com/,
bz.vivy.com,301 Moved Permanently,301,169,bz.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,bz.vivy.com,,443,https://bz.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://bz.vivy.com/,https://bz.vivy.com/,
c.vivy.com,301 Moved Permanently,301,169,c.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,c.vivy.com,,443,https://c.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://c.vivy.com/,https://c.vivy.com/,
cache.auth-ns.auth-ns.staging.vivy.com,301 Moved Permanently,301,169,cache.auth-ns.auth-ns.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,cache.auth-ns.auth-ns.staging.vivy.com,,443,https://cache.auth-ns.auth-ns.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.157.79.70,/,-148819683,35.156.227.95,Nginx:1.24.0,8,False,,https://cache.auth-ns.auth-ns.staging.vivy.com/,https://cache.auth-ns.auth-ns.staging.vivy.com/,
cache.staging.vivy.com,301 Moved Permanently,301,169,cache.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,cache.staging.vivy.com,,443,https://cache.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.120.64.4,/,-148819683,35.157.79.70,Nginx:1.24.0,8,False,,https://cache.staging.vivy.com/,https://cache.staging.vivy.com/,
calendar.staging.vivy.com,301 Moved Permanently,301,169,calendar.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,calendar.staging.vivy.com,,443,https://calendar.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.227.95,/,-148819683,3.120.64.4,Nginx:1.24.0,8,False,,https://calendar.staging.vivy.com/,https://calendar.staging.vivy.com/,
california.vivy.com,301 Moved Permanently,301,169,california.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,california.vivy.com,,443,https://california.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://california.vivy.com/,https://california.vivy.com/,
call.vivy.com,301 Moved Permanently,301,169,call.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,call.vivy.com,,443,https://call.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://call.vivy.com/,https://call.vivy.com/,
calvin.pr.dev.vivy.com,301 Moved Permanently,301,169,calvin.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,calvin.pr.dev.vivy.com,,443,https://calvin.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://calvin.pr.dev.vivy.com/,https://calvin.pr.dev.vivy.com/,
canada.auth-ns.auth-ns.staging.vivy.com,301 Moved Permanently,301,169,canada.auth-ns.auth-ns.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,canada.auth-ns.auth-ns.staging.vivy.com,,443,https://canada.auth-ns.auth-ns.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.120.64.4,/,-148819683,35.156.227.95,Nginx:1.24.0,8,False,,https://canada.auth-ns.auth-ns.staging.vivy.com/,https://canada.auth-ns.auth-ns.staging.vivy.com/,
canada.pr.dev.vivy.com,301 Moved Permanently,301,169,canada.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,canada.pr.dev.vivy.com,,443,https://canada.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://canada.pr.dev.vivy.com/,https://canada.pr.dev.vivy.com/,
canon.pr.dev.vivy.com,301 Moved Permanently,301,169,canon.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,canon.pr.dev.vivy.com,,443,https://canon.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://canon.pr.dev.vivy.com/,https://canon.pr.dev.vivy.com/,
careers.staging.vivy.com,301 Moved Permanently,301,169,careers.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,careers.staging.vivy.com,,443,https://careers.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.120.64.4,/,-148819683,35.156.227.95,Nginx:1.24.0,8,False,,https://careers.staging.vivy.com/,https://careers.staging.vivy.com/,
cba5.pay.air-france.pr.i-dev.vivy.com,301 Moved Permanently,301,169,cba5.pay.air-france.pr.i-dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cba5.pay.air-france.pr.i-dev.vivy.com,,443,https://cba5.pay.air-france.pr.i-dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://cba5.pay.air-france.pr.i-dev.vivy.com/,https://cba5.pay.air-france.pr.i-dev.vivy.com/,
cba987654384r99pvvk.roslinb0.pr.dev.vivy.com,301 Moved Permanently,301,169,cba987654384r99pvvk.roslinb0.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cba987654384r99pvvk.roslinb0.pr.dev.vivy.com,,443,https://cba987654384r99pvvk.roslinb0.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://cba987654384r99pvvk.roslinb0.pr.dev.vivy.com/,https://cba987654384r99pvvk.roslinb0.pr.dev.vivy.com/,
cc.pr.dev.vivy.com,301 Moved Permanently,301,169,cc.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cc.pr.dev.vivy.com,,443,https://cc.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://cc.pr.dev.vivy.com/,https://cc.pr.dev.vivy.com/,
cd.vivy.com,301 Moved Permanently,301,169,cd.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cd.vivy.com,,443,https://cd.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://cd.vivy.com/,https://cd.vivy.com/,
cdi.clg-faye-stbenoit.vivy.com,301 Moved Permanently,301,169,cdi.clg-faye-stbenoit.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cdi.clg-faye-stbenoit.vivy.com,,443,https://cdi.clg-faye-stbenoit.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://cdi.clg-faye-stbenoit.vivy.com/,https://cdi.clg-faye-stbenoit.vivy.com/,
cdn.vivy.com,301 Moved Permanently,301,169,cdn.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,cdn.vivy.com,,443,https://cdn.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://cdn.vivy.com/,https://cdn.vivy.com/,
certificate.vivy.com,301 Moved Permanently,301,169,certificate.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,certificate.vivy.com,,443,https://certificate.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://certificate.vivy.com/,https://certificate.vivy.com/,
certify.auth-ns.auth-ns.staging.vivy.com,301 Moved Permanently,301,169,certify.auth-ns.auth-ns.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,certify.auth-ns.auth-ns.staging.vivy.com,,443,https://certify.auth-ns.auth-ns.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.157.79.70,/,-148819683,3.120.64.4,Nginx:1.24.0,8,False,,https://certify.auth-ns.auth-ns.staging.vivy.com/,https://certify.auth-ns.auth-ns.staging.vivy.com/,
certify.pr.dev.vivy.com,301 Moved Permanently,301,169,certify.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,certify.pr.dev.vivy.com,,443,https://certify.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://certify.pr.dev.vivy.com/,https://certify.pr.dev.vivy.com/,
ch.pr.dev.vivy.com,301 Moved Permanently,301,169,ch.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,ch.pr.dev.vivy.com,,443,https://ch.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,3.77.137.139,Nginx:1.24.0,8,False,,https://ch.pr.dev.vivy.com/,https://ch.pr.dev.vivy.com/,
channel.auth-ns.staging.vivy.com,301 Moved Permanently,301,169,channel.auth-ns.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,channel.auth-ns.staging.vivy.com,,443,https://channel.auth-ns.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.157.79.70,/,-148819683,35.156.227.95,Nginx:1.24.0,8,False,,https://channel.auth-ns.staging.vivy.com/,https://channel.auth-ns.staging.vivy.com/,
charlie.auth-ns.auth-ns.staging.vivy.com,301 Moved Permanently,301,169,charlie.auth-ns.auth-ns.staging.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-14T00:00:00Z,2023-10-09T23:59:59Z,CN=staging.vivy.com,staging.vivy.com,staging.uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0b7d6a5b865bea60fe2464433cfafc64,959712ac1100e96f9a2f7c7b0c325a5299353aad96521fbaa38473537014d5e9,True,ctls,charlie.auth-ns.auth-ns.staging.vivy.com,,443,https://charlie.auth-ns.auth-ns.staging.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.227.95,/,-148819683,3.120.64.4,Nginx:1.24.0,8,False,,https://charlie.auth-ns.auth-ns.staging.vivy.com/,https://charlie.auth-ns.auth-ns.staging.vivy.com/,
charlie.pr.dev.vivy.com,301 Moved Permanently,301,169,charlie.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,charlie.pr.dev.vivy.com,,443,https://charlie.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,35.156.182.107,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://charlie.pr.dev.vivy.com/,https://charlie.pr.dev.vivy.com/,
charlotte.vivy.com,301 Moved Permanently,301,169,charlotte.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,charlotte.vivy.com,,443,https://charlotte.vivy.com:443,https,nginx/1.24.0,text/html,GET,18.196.7.61,/,-148819683,35.156.182.107,Nginx:1.24.0,8,False,,https://charlotte.vivy.com/,https://charlotte.vivy.com/,
chat.pr.dev.vivy.com,301 Moved Permanently,301,169,chat.pr.dev.vivy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-13T00:00:00Z,2023-10-09T23:59:59Z,CN=vivy.com,vivy.com,uvita.eu,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,3d5c3184e14582c6f367757db5c505fb,c0e27d69348f121a7d08d5a79691f526b0f2bef2103debe499f1cced5cd727f8,True,ctls,chat.pr.dev.vivy.com,,443,https://chat.pr.dev.vivy.com:443,https,nginx/1.24.0,text/html,GET,3.77.137.139,/,-148819683,18.196.7.61,Nginx:1.24.0,8,False,,https://chat.pr.dev.vivy.com/,https://chat.pr.dev.vivy.com/,
