input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,final_url,a_,tech_,lines,failed,csp_domains_,cdn_name,cdn,tls_subject_org_,tls_self_signed
backupdns.partner.clickup.com,,429,46,backupdns.partner.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,backupdns.partner.clickup.com,443,https://backupdns.partner.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
backuplog-docs.cu-prod-ie-view-service.clickup.com,,429,46,backuplog-docs.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,backuplog-docs.cu-prod-ie-view-service.clickup.com,443,https://backuplog-docs.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
backupmysqlsupport-corp.channelpartners.clickup.com,,429,46,backupmysqlsupport-corp.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,backupmysqlsupport-corp.channelpartners.clickup.com,443,https://backupmysqlsupport-corp.channelpartners.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
backuppress-uat.channelpartners.clickup.com,,429,46,backuppress-uat.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,backuppress-uat.channelpartners.clickup.com,443,https://backuppress-uat.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
backuptvxmon.help.clickup.com,,429,46,backuptvxmon.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,backuptvxmon.help.clickup.com,443,https://backuptvxmon.help.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
backupv2.channelpartners.clickup.com,,429,46,backupv2.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,backupv2.channelpartners.clickup.com,443,https://backupv2.channelpartners.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
barueri.channelpartners.clickup.com,,429,46,barueri.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,barueri.channelpartners.clickup.com,443,https://barueri.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
barueri.cu-prod-ie-view-service.clickup.com,,429,46,barueri.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,barueri.cu-prod-ie-view-service.clickup.com,443,https://barueri.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bas-1-1-flk.incoming-emails.clickup.com,,429,46,bas-1-1-flk.incoming-emails.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bas-1-1-flk.incoming-emails.clickup.com,443,https://bas-1-1-flk.incoming-emails.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bas-a1.help.clickup.com,,429,46,bas-a1.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bas-a1.help.clickup.com,443,https://bas-a1.help.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
bas1-1-yst.help.clickup.com,,429,46,bas1-1-yst.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bas1-1-yst.help.clickup.com,443,https://bas1-1-yst.help.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bas1-2-apg.channelpartners.clickup.com,,429,46,bas1-2-apg.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bas1-2-apg.channelpartners.clickup.com,443,https://bas1-2-apg.channelpartners.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bas1-2-apg.cu-prod-ie-view-service.clickup.com,,429,46,bas1-2-apg.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bas1-2-apg.cu-prod-ie-view-service.clickup.com,443,https://bas1-2-apg.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
bas2-2-sbb.cu-prod-ie-view-service.clickup.com,,429,46,bas2-2-sbb.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bas2-2-sbb.cu-prod-ie-view-service.clickup.com,443,https://bas2-2-sbb.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
bas3-1-fac.cu-prod-ie-view-service.clickup.com,,429,46,bas3-1-fac.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bas3-1-fac.cu-prod-ie-view-service.clickup.com,443,https://bas3-1-fac.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
baseus.cu-prod-ie-view-service.clickup.com,,429,46,baseus.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,baseus.cu-prod-ie-view-service.clickup.com,443,https://baseus.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
batch.help.clickup.com,,429,46,batch.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,batch.help.clickup.com,443,https://batch.help.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
bc1.help.clickup.com,,429,46,bc1.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bc1.help.clickup.com,443,https://bc1.help.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
bc1qr4q.cu-prod-ie-view-service.clickup.com,,429,46,bc1qr4q.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bc1qr4q.cu-prod-ie-view-service.clickup.com,443,https://bc1qr4q.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bcg3ae.channelpartners.clickup.com,,429,46,bcg3ae.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bcg3ae.channelpartners.clickup.com,443,https://bcg3ae.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
bcg3d0.cu-prod-ie-view-service.clickup.com,,429,46,bcg3d0.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bcg3d0.cu-prod-ie-view-service.clickup.com,443,https://bcg3d0.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
bco302d.cu-prod-ie-view-service.clickup.com,,429,46,bco302d.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bco302d.cu-prod-ie-view-service.clickup.com,443,https://bco302d.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
bcpsg-bgrm-nn.cu-prod-ie-view-service.clickup.com,,429,46,bcpsg-bgrm-nn.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,bcpsg-bgrm-nn.cu-prod-ie-view-service.clickup.com,443,https://bcpsg-bgrm-nn.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
beaconimages-prod.channelpartners.clickup.com,,429,46,beaconimages-prod.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,beaconimages-prod.channelpartners.clickup.com,443,https://beaconimages-prod.channelpartners.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
belvederetrading.help.clickup.com,,429,46,belvederetrading.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,belvederetrading.help.clickup.com,443,https://belvederetrading.help.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
benning-150-226-242-4.help.clickup.com,,429,46,benning-150-226-242-4.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,benning-150-226-242-4.help.clickup.com,443,https://benning-150-226-242-4.help.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
benning-150-226-55-77.help.clickup.com,,429,46,benning-150-226-55-77.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,benning-150-226-55-77.help.clickup.com,443,https://benning-150-226-55-77.help.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
benning-150-226-86-44.channelpartners.clickup.com,,429,46,benning-150-226-86-44.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,benning-150-226-86-44.channelpartners.clickup.com,443,https://benning-150-226-86-44.channelpartners.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
beta-515g15.channelpartners.clickup.com,,429,46,beta-515g15.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,beta-515g15.channelpartners.clickup.com,443,https://beta-515g15.channelpartners.clickup.com:443,https,nginx,application/json,GET,52.59.154.138,/,112970567,,3.75.98.32,Nginx,1,False,,,,,
beta-a-api3.help.clickup.com,,429,46,beta-a-api3.help.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,beta-a-api3.help.clickup.com,443,https://beta-a-api3.help.clickup.com:443,https,nginx,application/json,GET,54.93.144.114,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
beta-datacontroller-new-corp.channelpartners.clickup.com,,429,46,beta-datacontroller-new-corp.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,beta-datacontroller-new-corp.channelpartners.clickup.com,443,https://beta-datacontroller-new-corp.channelpartners.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
beta-domain.channelpartners.clickup.com,,429,46,beta-domain.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,beta-domain.channelpartners.clickup.com,443,https://beta-domain.channelpartners.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
beta-domain.cu-prod-ie-view-service.clickup.com,,429,46,beta-domain.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,beta-domain.cu-prod-ie-view-service.clickup.com,443,https://beta-domain.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
beta-domain.partner.clickup.com,,429,46,beta-domain.partner.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,beta-domain.partner.clickup.com,443,https://beta-domain.partner.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
beta-maark.cu-prod-ie-view-service.clickup.com,,429,46,beta-maark.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,beta-maark.cu-prod-ie-view-service.clickup.com,443,https://beta-maark.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
beta-sso-bin.channelpartners.clickup.com,,429,46,beta-sso-bin.channelpartners.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,beta-sso-bin.channelpartners.clickup.com,443,https://beta-sso-bin.channelpartners.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,52.59.154.138,Nginx,1,False,,,,,
beta4-b.cu-prod-ie-view-service.clickup.com,,429,46,beta4-b.cu-prod-ie-view-service.clickup.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-01-26T23:59:59Z,CN=*.clickup.com,*.clickup.com,*.clickup.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5beea2026d855d7380a4b2ba0c6e6841,0c25b35f1e758ccd261a8a9aadc7f3a5cd7ce492a73f01b02666c621bc7baaab,True,ctls,beta4-b.cu-prod-ie-view-service.clickup.com,443,https://beta4-b.cu-prod-ie-view-service.clickup.com:443,https,nginx,application/json,GET,3.75.98.32,/,112970567,,54.93.144.114,Nginx,1,False,,,,,
