input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url
api.optimism.shapeshift.com,ShapeShift Optimism API Docs,200,3043,api.optimism.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,api.optimism.shapeshift.com,cloudflare,443,https://api.optimism.shapeshift.com:443,https,cloudflare,text/html,GET,104.16.151.72,/,631524574,2606:4700::6810:9648,Node.js,81,False,True,,https://api.optimism.shapeshift.com/docs/
api.osmosis.shapeshift.com,ShapeShift API Docs,200,1377,api.osmosis.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,api.osmosis.shapeshift.com,cloudflare,443,https://api.osmosis.shapeshift.com:443,https,cloudflare,text/html,GET,104.16.150.72,/,-138391155,2606:4700::6810:9648,Cloudflare,58,False,True,,https://api.osmosis.shapeshift.com/docs/
api.polygon.shapeshift.com,ShapeShift Polygon API Docs,200,3042,api.polygon.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,api.polygon.shapeshift.com,cloudflare,443,https://api.polygon.shapeshift.com:443,https,cloudflare,text/html,GET,104.16.151.72,/,631524574,2606:4700::6810:9748,Node.js,81,False,True,,https://api.polygon.shapeshift.com/docs/
app.shapeshift.com,ShapeShift,200,12371,app.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-19T04:25:18Z,2023-09-17T04:25:17Z,CN=app.shapeshift.com,app.shapeshift.com,,app.shapeshift.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,13b59da04ee927296c239b7e2519953d,46ab9649c86597796c35b340723ba8e160b73f084a8e9c42cf50deb6456418c6,,ctls,app.shapeshift.com,cloudflare,443,https://app.shapeshift.com:443,https,cloudflare,text/html,GET,104.16.150.72,/,-1169449998,2606:4700::6810:9748,Cloudflare,1,False,True,https://api.cosmos.shapeshift.com,
arkeo.shapeshift.com,ShapeShift,200,12456,arkeo.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-21T20:17:17Z,2023-09-19T20:17:16Z,CN=arkeo.shapeshift.com,arkeo.shapeshift.com,,arkeo.shapeshift.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b37dd54d202423fbcfb9b9e8493370cf,b7ec45c7bc9844c19e0cf5ea8d9b04816a1e881c6cf8daa25b033b9bb700351c,,ctls,arkeo.shapeshift.com,cloudflare,443,https://arkeo.shapeshift.com:443,https,cloudflare,text/html,GET,104.16.150.72,/,921241089,2606:4700::6810:9748,Cloudflare,1,False,True,wss://dev-api.thorchain.shapeshift.com,
auth.shapeshift.com,ShapeShift,200,12371,app.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-19T04:25:18Z,2023-09-17T04:25:17Z,CN=app.shapeshift.com,app.shapeshift.com,,app.shapeshift.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,13b59da04ee927296c239b7e2519953d,46ab9649c86597796c35b340723ba8e160b73f084a8e9c42cf50deb6456418c6,,ctls,app.shapeshift.com,cloudflare,443,https://auth.shapeshift.com:443,https,cloudflare,text/html,GET,104.16.151.72,/,595545888,2606:4700::6810:9748,Cloudflare,1,False,True,https://ik.imagekit.io,https://app.shapeshift.com
br.shapeshift.com,ShapeShift - Seu Portifólio Multichain,200,48718,br.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-18T14:35:48Z,2023-08-16T14:35:47Z,CN=br.shapeshift.com,br.shapeshift.com,,fr.shapeshift.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,613f862711722b0b32a87ddda9e4575c,99053999adf3f0764c40055a14306049929c5e674ed8e9047418e17b2836a4df,,ctls,br.shapeshift.com,,443,https://br.shapeshift.com:443,https,,text/html,GET,151.139.128.11,/,-1976043621,151.139.128.10,Weglot,137,False,,,
cafe.shapeshift.com,ShapeShift,200,12447,cafe.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-12T01:32:42Z,2023-09-10T01:32:41Z,CN=cafe.shapeshift.com,cafe.shapeshift.com,,cafe.shapeshift.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,eef4f63af1df19728d93e57638fd9e0e,8e988c832777a9914b7a4f5050ec934d17568546e750f070b1f2701343d2c985,,ctls,cafe.shapeshift.com,cloudflare,443,https://cafe.shapeshift.com:443,https,cloudflare,text/html,GET,104.16.150.72,/,-786260980,2606:4700::6810:9648,Cloudflare,1,False,True,https://raw.githack.com/keepkey/keepkey-updater/master/firmware/releases.json,
classic.shapeshift.com,ShapeShift,200,12371,app.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-19T04:25:18Z,2023-09-17T04:25:17Z,CN=app.shapeshift.com,app.shapeshift.com,,app.shapeshift.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,13b59da04ee927296c239b7e2519953d,46ab9649c86597796c35b340723ba8e160b73f084a8e9c42cf50deb6456418c6,,ctls,app.shapeshift.com,cloudflare,443,https://classic.shapeshift.com:443,https,cloudflare,text/html,GET,104.16.150.72,/,-1169449998,2606:4700::6810:9648,Cloudflare,1,False,True,https://images.wherever.to,https://app.shapeshift.com
daemon.avalanche.shapeshift.com,,404,19,daemon.avalanche.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,daemon.avalanche.shapeshift.com,cloudflare,443,https://daemon.avalanche.shapeshift.com:443,https,cloudflare,text/plain,GET,104.16.150.72,/,-138391155,2606:4700::6810:9748,Cloudflare,2,False,True,,
daemon.bnbsmartchain.shapeshift.com,,200,,daemon.bnbsmartchain.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,daemon.bnbsmartchain.shapeshift.com,cloudflare,443,https://daemon.bnbsmartchain.shapeshift.com:443,https,cloudflare,,GET,104.16.150.72,/,-1840324437,2606:4700::6810:9648,Cloudflare,1,False,True,,
daemon.cosmos.shapeshift.com,,404,19,daemon.cosmos.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,daemon.cosmos.shapeshift.com,cloudflare,443,https://daemon.cosmos.shapeshift.com:443,https,cloudflare,text/plain,GET,104.16.151.72,/,-138391155,2606:4700::6810:9648,Cloudflare,2,False,True,,
daemon.ethereum.shapeshift.com,,200,,daemon.ethereum.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,daemon.ethereum.shapeshift.com,cloudflare,443,https://daemon.ethereum.shapeshift.com:443,https,cloudflare,,GET,104.16.150.72,/,-1840324437,2606:4700::6810:9648,Cloudflare,1,False,True,,
daemon.gnosis.shapeshift.com,,200,19,daemon.gnosis.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,daemon.gnosis.shapeshift.com,cloudflare,443,https://daemon.gnosis.shapeshift.com:443,https,cloudflare,,GET,104.16.150.72,/,2019698002,2606:4700::6810:9748,Cloudflare,1,False,True,,
daemon.litecoin.shapeshift.com,,405,41,daemon.litecoin.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,daemon.litecoin.shapeshift.com,cloudflare,443,https://daemon.litecoin.shapeshift.com:443,https,cloudflare,text/html,GET,104.16.150.72,/,-1840324437,2606:4700::6810:9748,Cloudflare,1,False,True,,
daemon.optimism.shapeshift.com,,200,,daemon.optimism.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,daemon.optimism.shapeshift.com,cloudflare,443,https://daemon.optimism.shapeshift.com:443,https,cloudflare,,GET,104.16.151.72,/,-1840324437,2606:4700::6810:9748,Cloudflare,1,False,True,,
daemon.thorchain.shapeshift.com,,404,19,daemon.thorchain.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,daemon.thorchain.shapeshift.com,cloudflare,443,https://daemon.thorchain.shapeshift.com:443,https,cloudflare,text/plain,GET,104.16.150.72,/,-138391155,2606:4700::6810:9648,Cloudflare,2,False,True,,
dev-api.avalanche.shapeshift.com,ShapeShift Avalanche API Docs,200,3044,dev-api.avalanche.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,dev-api.avalanche.shapeshift.com,cloudflare,443,https://dev-api.avalanche.shapeshift.com:443,https,cloudflare,text/html,GET,104.16.150.72,/,631524574,2606:4700::6810:9748,Node.js,81,False,True,,https://dev-api.avalanche.shapeshift.com/docs/
dev-api.bitcoin.shapeshift.com,ShapeShift Bitcoin API Docs,200,3042,dev-api.bitcoin.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,dev-api.bitcoin.shapeshift.com,cloudflare,443,https://dev-api.bitcoin.shapeshift.com:443,https,cloudflare,text/html,GET,104.16.150.72,/,631524574,2606:4700::6810:9748,Node.js,81,False,True,,https://dev-api.bitcoin.shapeshift.com/docs/
dev-api.bitcoincash.shapeshift.com,ShapeShift Bitcoin Cash API Docs,200,3047,dev-api.bitcoincash.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,dev-api.bitcoincash.shapeshift.com,cloudflare,443,https://dev-api.bitcoincash.shapeshift.com:443,https,cloudflare,text/html,GET,104.16.151.72,/,631524574,2606:4700::6810:9648,Node.js,81,False,True,,https://dev-api.bitcoincash.shapeshift.com/docs/
dev-api.bnbsmartchain.shapeshift.com,ShapeShift BNB Smart Chain API Docs,200,3050,dev-api.bnbsmartchain.shapeshift.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-03-13T00:00:00Z,2024-03-11T23:59:59Z,"CN=shapeshift.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",shapeshift.com,"Cloudflare, Inc.",*.gnosis.shapeshift.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe7fe4be2d62dcfef0ea999f68ba3735,3473b3ace7bf39539897ae002b5d08553ef565900ff2771ca7ccabbf97b78462,True,ctls,dev-api.bnbsmartchain.shapeshift.com,cloudflare,443,https://dev-api.bnbsmartchain.shapeshift.com:443,https,cloudflare,text/html,GET,104.16.150.72,/,631524574,2606:4700::6810:9648,Node.js,81,False,True,,https://dev-api.bnbsmartchain.shapeshift.com/docs/
