input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url
chat.swiggy.com,"Order food online from India's best food delivery service. Order from
      restaurants near you",503,288528,chat.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-18T23:59:59Z,CN=*.swiggy.com,*.swiggy.com,,*.swiggy.in,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b0670f0605693367de66db5a80719ee4,218c13da26877fa7807054e62d5226a210a5a522c506d98c91d7cbc3befee5e1,True,ctls,chat.swiggy.com,cloudfront,443,https://chat.swiggy.com:443,https,AmazonS3,text/html,GET,108.138.7.51,/,453972093,2600:9000:2490:7400:7:2391:4a00:93a1,Amazon Web Services,77,False,True,
chkout.swiggy.com,,404,83,chkout.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,chkout.swiggy.com,,443,https://chkout.swiggy.com:443,https,,text/html,GET,13.213.187.248,/,-1143462660,18.138.26.185,,4,False,,
communities.swiggy.com,"Order food online from India's best food delivery service. Order from
      restaurants near you",502,288528,communities.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,communities.swiggy.com,cloudfront,443,https://communities.swiggy.com:443,https,AmazonS3,text/html,GET,18.66.112.43,/,453972093,18.66.112.102,Amazon Web Services,77,False,True,
connect.swiggy.com,,403,61,connect.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,connect.swiggy.com,,443,https://connect.swiggy.com:443,https,,text/html,GET,52.77.48.66,/,-1883239557,54.169.120.29,,1,False,,
dash.swiggy.com,,404,83,dash.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,dash.swiggy.com,,443,https://dash.swiggy.com:443,https,,text/html,GET,18.139.40.50,/,-1143462660,18.139.211.192,,4,False,,
events.swiggy.com,Swiggy,200,2153,events.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,events.swiggy.com,,443,https://events.swiggy.com:443,https,istio-envoy,text/html,GET,54.179.101.162,/,-2070047203,3.1.180.233,webpack,1,False,,
everything.swiggy.com,NATIONAL NEEDS,200,4423,everything.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,everything.swiggy.com,cloudfront,443,https://everything.swiggy.com:443,https,AmazonS3,text/html,GET,18.66.97.107,/,859917369,2600:9000:223c:8600:a:3b4c:5540:93a1,Amazon Web Services,102,False,True,
fna.swiggy.com,,404,83,fna.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,fna.swiggy.com,,443,https://fna.swiggy.com:443,https,,text/html,GET,13.213.88.108,/,-1143462660,18.140.107.202,,4,False,,
ipay.swiggy.com,,403,94,ipay.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-02T00:00:00Z,2024-01-15T23:59:59Z,CN=*.swiggy.com,*.swiggy.com,,*.swiggy.in,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,244bdb4f8a9c334596f2fdbb19ca8e4b,886b2c6f5dfb25accc6887adf2d79586f179a74c36478c1cf5fca64bbdac0900,True,ctls,ipay.swiggy.com,,443,https://ipay.swiggy.com:443,https,,text/html,GET,18.143.42.64,/,2056581550,52.221.168.187,,5,False,,
lms.swiggy.com,,503,108,lms.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,lms.swiggy.com,,443,https://lms.swiggy.com:443,https,,text/html,GET,52.220.46.70,/,1960059964,18.136.98.55,,5,False,,
makemesuper.swiggy.com,503 Service Temporarily Unavailable,503,162,makemesuper.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,makemesuper.swiggy.com,,443,https://makemesuper.swiggy.com:443,https,awselb/2.0,text/html,GET,18.142.201.37,/,1862162275,18.139.183.153,,7,False,,
maps.swiggy.com,,404,19,maps.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,maps.swiggy.com,,443,https://maps.swiggy.com:443,https,istio-envoy,text/plain,GET,52.74.0.179,/,-138391155,18.139.137.115,Envoy,2,False,,
marketing.swiggy.com,,404,83,marketing.swiggy.in,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-17T00:00:00Z,2024-05-16T23:59:59Z,CN=*.swiggy.in,*.swiggy.in,,*.swiggy.in,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4d511855ca9d05d3f362d0a54d8455ea,c52b770292b39ba188746e4341af4975de1d09e739086aeb29dc7440f6b519c5,True,ctls,marketing.swiggy.in,,443,https://marketing.swiggy.com:443,https,,text/html,GET,18.139.9.143,/,-1143462660,52.74.113.246,,4,False,,https://marketing.swiggy.in:443/
mdm.swiggy.com,Match Day Mania,200,95,mdm.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,mdm.swiggy.com,cloudfront,443,https://mdm.swiggy.com:443,https,AmazonS3,text/html,GET,52.222.214.19,/,859917369,2600:9000:223d:9e00:5:9871:2140:93a1,Amazon Web Services,8,False,True,
membership.swiggy.com,,404,83,membership.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,membership.swiggy.com,,443,https://membership.swiggy.com:443,https,,text/html,GET,13.251.200.208,/,-1143462660,13.228.191.87,,4,False,,
momentsatwork.swiggy.com,,200,10663,momentsatwork.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,momentsatwork.swiggy.com,,443,https://momentsatwork.swiggy.com:443,https,istio-envoy,text/html,GET,52.77.12.103,/,-1670045153,54.254.173.50,webpack,23,False,,
oneview.swiggy.com,,503,108,oneview.swiggy.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,oneview.swiggy.com,,443,https://oneview.swiggy.com:443,https,,text/html,GET,52.77.62.159,/,1960059964,52.77.100.116,,5,False,,
partner-client.swiggy.com,Swiggy Vendor,200,1133,partner-client.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,partner-client.swiggy.com,cloudfront,443,https://partner-client.swiggy.com:443,https,AmazonS3,text/html,GET,18.66.122.103,/,-943070079,18.66.122.74,Google Tag Manager,1,False,True,
partner-uat1.swiggy.com,Swiggy Vendor,200,1133,partner-uat1.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,partner-uat1.swiggy.com,cloudfront,443,https://partner-uat1.swiggy.com:443,https,AmazonS3,text/html,GET,18.66.147.65,/,-1581641207,18.66.147.93,Google Tag Manager,1,False,True,
partner.swiggy.com,Swiggy Partner App,200,40929,partner.swiggy.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-19T15:02:26Z,2024-06-19T15:02:26Z,"CN=*.swiggy.com, O=BUNDL TECHNOLOGIES PRIVATE LIMITED, L=BANGALORE, ST=Karnataka, C=IN",*.swiggy.com,BUNDL TECHNOLOGIES PRIVATE LIMITED,swiggy.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",0f93fa61b73017b400c4967a1acc14b8,4f783b8b986ccbf273057309a3501279fd3e6cf47a57b11224040ea02f4c52d9,True,ctls,partner.swiggy.com,cloudfront,443,https://partner.swiggy.com:443,https,,text/html,GET,99.86.4.73,/,-1840324437,2600:9000:2057:c000:b:7517:9300:93a1,Google Tag Manager,134,False,True,https://partner.swiggy.com/login/
