input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,final_url,cdn_name,cdn,tls_self_signed,tls_subject_org_,tls_mismatched,location
backupv1status.stage.auvik.com,Not Found,404,2416,backupv1status.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,backupv1status.stage.auvik.com,443,https://backupv1status.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,485567603,54.156.106.63,HSTS,65,False,,,,,,,,
backupv2admin.stage.auvik.com,Not Found,404,2415,backupv2admin.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,backupv2admin.stage.auvik.com,443,https://backupv2admin.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-817983417,54.157.105.1,HSTS,65,False,,,,,,,,
backupweb01.stage.auvik.com,Not Found,404,2413,backupweb01.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,backupweb01.stage.auvik.com,443,https://backupweb01.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-1661934377,54.156.106.63,HSTS,65,False,,,,,,,,
bakerman70.stage.auvik.com,Not Found,404,2412,bakerman70.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bakerman70.stage.auvik.com,443,https://bakerman70.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-1206718786,54.156.106.63,HSTS,65,False,,,,,,,,
balikesir.stage.auvik.com,Not Found,404,2411,balikesir.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,balikesir.stage.auvik.com,443,https://balikesir.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-377240988,54.156.106.63,HSTS,65,False,,,,,,,,
barrpicard.my.auvik.com,Not Found,404,2409,barrpicard.my.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-26T00:00:00Z,2024-04-23T23:59:59Z,CN=my.auvik.com,my.auvik.com,*.my.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,eb673f63d6c28ea6884ad9c8bf8b58aa,9b3a371744da34315e374fcb8d6aeb455a18f004d3c1085d25edcd1dc3595dc0,True,ctls,barrpicard.my.auvik.com,443,https://barrpicard.my.auvik.com:443,https,envoy,text/html,GET,44.196.170.71,/,125477439,52.201.30.58,HSTS,65,False,,,,,,,,
bas1-1-yst.stage.auvik.com,Not Found,404,2360,bas1-1-yst.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bas1-1-yst.stage.auvik.com,443,https://bas1-1-yst.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-1952963912,184.73.119.215,HSTS,65,False,bas1-1-yst.stage.auvik.com,https://bas1-1-yst.stage.auvik.com/auth/login,,,,,,
bas1.stage.auvik.com,Not Found,404,2406,bas1.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bas1.stage.auvik.com,443,https://bas1.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-451550151,54.156.106.63,HSTS,65,False,,,,,,,,
bas2-2-grd.stage.auvik.com,Not Found,404,2360,bas2-2-grd.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bas2-2-grd.stage.auvik.com,443,https://bas2-2-grd.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-1223647111,54.156.106.63,HSTS,65,False,bas2-2-grd.stage.auvik.com,https://bas2-2-grd.stage.auvik.com/auth/login,,,,,,
bas4-4-sta.stage.auvik.com,Not Found,404,2360,bas4-4-sta.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bas4-4-sta.stage.auvik.com,443,https://bas4-4-sta.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,604212062,54.157.105.1,HSTS,65,False,bas4-4-sta.stage.auvik.com,https://bas4-4-sta.stage.auvik.com/auth/login,,,,,,
bas8-1-gq1.stage.auvik.com,Not Found,404,2360,bas8-1-gq1.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bas8-1-gq1.stage.auvik.com,443,https://bas8-1-gq1.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-300222535,54.157.105.1,HSTS,65,False,bas8-1-gq1.stage.auvik.com,https://bas8-1-gq1.stage.auvik.com/auth/login,,,,,,
bas8-2-con.stage.auvik.com,Not Found,404,2360,bas8-2-con.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bas8-2-con.stage.auvik.com,443,https://bas8-2-con.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,740952066,54.157.105.1,HSTS,65,False,bas8-2-con.stage.auvik.com,https://bas8-2-con.stage.auvik.com/auth/login,,,,,,
batdongsan.stage.auvik.com,Not Found,404,2412,batdongsan.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,batdongsan.stage.auvik.com,443,https://batdongsan.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,697932670,184.73.119.215,HSTS,65,False,,,,,,,,
bc0-3-5-7.stage.auvik.com,Not Found,404,2359,bc0-3-5-7.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bc0-3-5-7.stage.auvik.com,443,https://bc0-3-5-7.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,264730826,54.157.105.1,HSTS,65,False,bc0-3-5-7.stage.auvik.com,https://bc0-3-5-7.stage.auvik.com/auth/login,,,,,,
bc1qr39.stage.auvik.com,Not Found,404,2409,bc1qr39.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bc1qr39.stage.auvik.com,443,https://bc1qr39.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-842823549,54.156.106.63,HSTS,65,False,,,,,,,,
bc1qr3p.stage.auvik.com,Not Found,404,2409,bc1qr3p.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bc1qr3p.stage.auvik.com,443,https://bc1qr3p.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-910157043,54.156.106.63,HSTS,65,False,,,,,,,,
bc1qr3y.stage.auvik.com,Not Found,404,2409,bc1qr3y.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bc1qr3y.stage.auvik.com,443,https://bc1qr3y.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,952179716,54.157.105.1,HSTS,65,False,,,,,,,,
bcastcl02.stage.auvik.com,Not Found,404,2411,bcastcl02.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcastcl02.stage.auvik.com,443,https://bcastcl02.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,1408649980,184.73.119.215,HSTS,65,False,,,,,,,,
bcg28c.stage.auvik.com,Not Found,404,2408,bcg28c.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg28c.stage.auvik.com,443,https://bcg28c.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1871592624,54.156.106.63,HSTS,65,False,,,,,,,,
bcg28n.stage.auvik.com,Not Found,404,2408,bcg28n.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg28n.stage.auvik.com,443,https://bcg28n.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1275073232,184.73.119.215,HSTS,65,False,,,,,,,,
bcg29a.stage.auvik.com,Not Found,404,2408,bcg29a.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg29a.stage.auvik.com,443,https://bcg29a.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,578361147,184.73.119.215,HSTS,65,False,,,,,,,,
bcg29g.stage.auvik.com,Not Found,404,2408,bcg29g.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg29g.stage.auvik.com,443,https://bcg29g.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1877339996,54.156.106.63,HSTS,65,False,,,,,,,,
bcg29q.stage.auvik.com,Not Found,404,2408,bcg29q.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg29q.stage.auvik.com,443,https://bcg29q.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-1086845074,184.73.119.215,HSTS,65,False,,,,,,,,
bcg29w.stage.auvik.com,Not Found,404,2408,bcg29w.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg29w.stage.auvik.com,443,https://bcg29w.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,1834578074,54.156.106.63,HSTS,65,False,,,,,,,,
bcg3a1.stage.auvik.com,Not Found,404,2408,bcg3a1.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg3a1.stage.auvik.com,443,https://bcg3a1.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-1677954055,54.157.105.1,HSTS,65,False,,,,,,,,
bcg3a5.stage.auvik.com,Not Found,404,2408,bcg3a5.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg3a5.stage.auvik.com,443,https://bcg3a5.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,1895992287,184.73.119.215,HSTS,65,False,,,,,,,,
bcg3ab.stage.auvik.com,Not Found,404,2408,bcg3ab.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg3ab.stage.auvik.com,443,https://bcg3ab.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-1876756399,184.73.119.215,HSTS,65,False,,,,,,,,
bcg3ac.stage.auvik.com,Not Found,404,2408,bcg3ac.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg3ac.stage.auvik.com,443,https://bcg3ac.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1725465043,54.156.106.63,HSTS,65,False,,,,,,,,
bcg3ar.stage.auvik.com,Not Found,404,2408,bcg3ar.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg3ar.stage.auvik.com,443,https://bcg3ar.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,356750111,184.73.119.215,HSTS,65,False,,,,,,,,
bcg3bu.stage.auvik.com,Not Found,404,2408,bcg3bu.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg3bu.stage.auvik.com,443,https://bcg3bu.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-1089451836,54.157.105.1,HSTS,65,False,,,,,,,,
bcg3bx.stage.auvik.com,Not Found,404,2408,bcg3bx.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg3bx.stage.auvik.com,443,https://bcg3bx.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,-479131962,54.157.105.1,HSTS,65,False,,,,,,,,
bcg3c7.stage.auvik.com,Not Found,404,2408,bcg3c7.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg3c7.stage.auvik.com,443,https://bcg3c7.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,1873087721,184.73.119.215,HSTS,65,False,,,,,,,,
bcg3ca.stage.auvik.com,Not Found,404,2408,bcg3ca.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg3ca.stage.auvik.com,443,https://bcg3ca.stage.auvik.com:443,https,envoy,text/html,GET,54.156.106.63,/,1026999998,184.73.119.215,HSTS,65,False,,,,,,,,
bcg3cf.stage.auvik.com,Not Found,404,2408,bcg3cf.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg3cf.stage.auvik.com,443,https://bcg3cf.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-332106096,54.157.105.1,HSTS,65,False,,,,,,,,
bcg3ch.stage.auvik.com,Not Found,404,2408,bcg3ch.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg3ch.stage.auvik.com,443,https://bcg3ch.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,1807211711,184.73.119.215,HSTS,65,False,,,,,,,,
bcg3dm.stage.auvik.com,Not Found,404,2408,bcg3dm.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg3dm.stage.auvik.com,443,https://bcg3dm.stage.auvik.com:443,https,envoy,text/html,GET,184.73.119.215,/,-703226378,54.157.105.1,HSTS,65,False,,,,,,,,
bcg3ex.stage.auvik.com,Not Found,404,2408,bcg3ex.stage.auvik.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-03-23T23:59:59Z,CN=stage.auvik.com,stage.auvik.com,*.stage.auvik.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,6be14d8abc1feffb842c6d6e5a4bc306,fd66296d348dede5c23d4a2a50ec36cdd8f5e05f0d05a2690a014001edee0d1d,True,ctls,bcg3ex.stage.auvik.com,443,https://bcg3ex.stage.auvik.com:443,https,envoy,text/html,GET,54.157.105.1,/,-983457322,184.73.119.215,HSTS,65,False,,,,,,,,
