input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,cdn,content_type,tls_subject_org_,final_url,csp_domains_,tls_expired,tls_mismatched
17-121-120-31.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,17-121-120-31.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,17-121-120-31.qa.rivianservices.com,cloudfront,443,https://17-121-120-31.qa.rivianservices.com:443,https,,GET,108.138.17.70,/,1457316476,108.138.17.23,Amazon Web Services,8,False,True,text/html,,,,,
17-121-121-96.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,17-121-121-96.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,17-121-121-96.qa.rivianservices.com,cloudfront,443,https://17-121-121-96.qa.rivianservices.com:443,https,,GET,108.138.17.23,/,1457316476,108.138.17.116,Amazon Web Services,8,False,True,text/html,,,,,
17-121-122-38.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,17-121-122-38.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,17-121-122-38.qa.rivianservices.com,cloudfront,443,https://17-121-122-38.qa.rivianservices.com:443,https,,GET,108.138.17.70,/,1457316476,108.138.17.88,Amazon Web Services,8,False,True,text/html,,,,,
17-121-122-4.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,17-121-122-4.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,17-121-122-4.qa.rivianservices.com,cloudfront,443,https://17-121-122-4.qa.rivianservices.com:443,https,,GET,108.138.17.88,/,1457316476,108.138.17.116,Amazon Web Services,8,False,True,text/html,,,,,
17-121-124-13.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,17-121-124-13.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,17-121-124-13.qa.rivianservices.com,cloudfront,443,https://17-121-124-13.qa.rivianservices.com:443,https,,GET,108.138.17.70,/,1457316476,108.138.17.116,Amazon Web Services,8,False,True,text/html,,,,,
17-121-124-48.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,17-121-124-48.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,17-121-124-48.qa.rivianservices.com,cloudfront,443,https://17-121-124-48.qa.rivianservices.com:443,https,,GET,108.138.17.23,/,1457316476,108.138.17.70,Amazon Web Services,8,False,True,text/html,,,,,
17-121-125-89.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,17-121-125-89.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,17-121-125-89.qa.rivianservices.com,cloudfront,443,https://17-121-125-89.qa.rivianservices.com:443,https,,GET,108.138.17.88,/,1457316476,108.138.17.116,Amazon Web Services,8,False,True,text/html,,,,,
17-121-127-79.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,17-121-127-79.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,17-121-127-79.qa.rivianservices.com,cloudfront,443,https://17-121-127-79.qa.rivianservices.com:443,https,,GET,108.138.17.70,/,1457316476,108.138.17.116,Amazon Web Services,8,False,True,text/html,,,,,
17-58-106-86.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,17-58-106-86.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,17-58-106-86.qa.rivianservices.com,cloudfront,443,https://17-58-106-86.qa.rivianservices.com:443,https,,GET,108.138.17.70,/,1457316476,108.138.17.88,Amazon Web Services,8,False,True,text/html,,,,,
17-58-99-6.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,17-58-99-6.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,17-58-99-6.qa.rivianservices.com,cloudfront,443,https://17-58-99-6.qa.rivianservices.com:443,https,,GET,108.138.17.23,/,1457316476,108.138.17.70,Amazon Web Services,8,False,True,text/html,,,,,
199-123-87-21.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,199-123-87-21.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,199-123-87-21.qa.rivianservices.com,cloudfront,443,https://199-123-87-21.qa.rivianservices.com:443,https,,GET,54.192.111.11,/,1457316476,54.192.111.128,Amazon Web Services,8,False,True,text/html,,,,,
4-vl-61.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,4-vl-61.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,4-vl-61.qa.rivianservices.com,cloudfront,443,https://4-vl-61.qa.rivianservices.com:443,https,,GET,108.138.17.70,/,1457316476,108.138.17.88,Amazon Web Services,8,False,True,text/html,,,,,
48-courier.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,48-courier.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,48-courier.qa.rivianservices.com,cloudfront,443,https://48-courier.qa.rivianservices.com:443,https,,GET,108.138.17.70,/,1457316476,108.138.17.88,Amazon Web Services,8,False,True,text/html,,,,,
69-171-232-93.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,69-171-232-93.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,69-171-232-93.qa.rivianservices.com,cloudfront,443,https://69-171-232-93.qa.rivianservices.com:443,https,,GET,108.138.17.116,/,1457316476,108.138.17.70,Amazon Web Services,8,False,True,text/html,,,,,
80o.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,80o.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,80o.qa.rivianservices.com,cloudfront,443,https://80o.qa.rivianservices.com:443,https,,GET,108.138.17.23,/,1457316476,108.138.17.88,Amazon Web Services,8,False,True,text/html,,,,,
865-1.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,865-1.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,865-1.qa.rivianservices.com,cloudfront,443,https://865-1.qa.rivianservices.com:443,https,,GET,108.138.17.70,/,1457316476,108.138.17.23,Amazon Web Services,8,False,True,text/html,,,,,
95-40.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,95-40.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,95-40.qa.rivianservices.com,cloudfront,443,https://95-40.qa.rivianservices.com:443,https,,GET,108.138.17.116,/,1457316476,108.138.17.70,Amazon Web Services,8,False,True,text/html,,,,,
997porschelife.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,997porschelife.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,997porschelife.qa.rivianservices.com,cloudfront,443,https://997porschelife.qa.rivianservices.com:443,https,,GET,108.138.17.116,/,1457316476,108.138.17.70,Amazon Web Services,8,False,True,text/html,,,,,
99f1.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,99f1.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,99f1.qa.rivianservices.com,cloudfront,443,https://99f1.qa.rivianservices.com:443,https,,GET,108.138.17.23,/,1457316476,108.138.17.70,Amazon Web Services,8,False,True,text/html,,,,,
a-162-150-5-11.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,a-162-150-5-11.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,a-162-150-5-11.qa.rivianservices.com,cloudfront,443,https://a-162-150-5-11.qa.rivianservices.com:443,https,,GET,108.138.17.116,/,1457316476,108.138.17.88,Amazon Web Services,8,False,True,text/html,,,,,
a-96-118-177-84.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,a-96-118-177-84.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,a-96-118-177-84.qa.rivianservices.com,cloudfront,443,https://a-96-118-177-84.qa.rivianservices.com:443,https,,GET,108.138.17.88,/,1457316476,108.138.17.23,Amazon Web Services,8,False,True,text/html,,,,,
a19.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,a19.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,a19.qa.rivianservices.com,cloudfront,443,https://a19.qa.rivianservices.com:443,https,,GET,108.138.17.88,/,1457316476,108.138.17.23,Amazon Web Services,8,False,True,text/html,,,,,
a51.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,a51.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,a51.qa.rivianservices.com,cloudfront,443,https://a51.qa.rivianservices.com:443,https,,GET,108.138.17.88,/,1457316476,108.138.17.23,Amazon Web Services,8,False,True,text/html,,,,,
aa-mg42.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,aa-mg42.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,aa-mg42.qa.rivianservices.com,cloudfront,443,https://aa-mg42.qa.rivianservices.com:443,https,,GET,108.138.17.116,/,1457316476,108.138.17.88,Amazon Web Services,8,False,True,text/html,,,,,
abc-9-10-3.qa.rivianservices.com,503 Service Temporarily Unavailable,503,190,abc-9-10-3.qa.rivianservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-12-15T23:59:59Z,CN=api.qa.rivianservices.com,api.qa.rivianservices.com,*.qa.rivianservices.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,37e83e577d2388f883d2a82dcb7f89c3,6b600056c38ffed9b5c6750e4223e57bdb70a35bd3e4fa893d700ea6e9e52769,True,ctls,abc-9-10-3.qa.rivianservices.com,cloudfront,443,https://abc-9-10-3.qa.rivianservices.com:443,https,,GET,108.138.17.70,/,1457316476,108.138.17.116,Amazon Web Services,8,False,True,text/html,,,,,
