input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url
join.monarchmoney.com,CNAME Cross-User Banned | Cloudflare,403,6284,join.monarchmoney.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",monarchmoney.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b5f4acb3700b3b15fd916af39099e8f3,bc23861f60f73fc3c057eeb02965277f8112057e42e0d2b4889b3a620ba10d21,True,ctls,join.monarchmoney.com,cloudflare,443,https://join.monarchmoney.com:443,https,cloudflare,text/html,GET,104.22.60.121,/,852111805,2606:4700:10::ac43:5c4,Cloudflare,93,False,True,,
links.monarchmoney.com,404 Not Found,404,162,links.monarchmoney.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",monarchmoney.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b5f4acb3700b3b15fd916af39099e8f3,bc23861f60f73fc3c057eeb02965277f8112057e42e0d2b4889b3a620ba10d21,True,ctls,links.monarchmoney.com,cloudflare,443,https://links.monarchmoney.com:443,https,cloudflare,text/html,GET,104.22.60.121,/,190856733,2606:4700:10::6816:3c79,Cloudflare,8,False,True,,
mail.monarchmoney.com,Sign in - Google Accounts,200,1359,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-22T08:22:40Z,2023-08-14T08:22:39Z,CN=www.google.com,www.google.com,,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,07e1c48a886c0b03da6ce546c4384d27,d2a4267917ad90b7b3d7371b74ba8c7c70169a74d018b6b125cde93ed5af3b42,,ctls,www.google.com,cloudflare,443,https://mail.monarchmoney.com:443,https,GSE,text/html,GET,172.67.5.196,/,-1937618671,2606:4700:10::6816:3d79,OpenGSE,32,False,True,url=https://www.google.com/accounts/AccountChooser?hd=monarchmoney.com&btmpl=mobile&continue=https%3A%2F%2Fmail.google.com%2Fmail%2F&osid=1&service=mail&ss=1&ltmpl=ecobhgm,https://www.google.com/a/monarchmoney.com/ServiceLogin?service=mail&passive=true&continue=https://mail.google.com/mail/&ss=1&ltmpl=ecobhgm&nui=5&btmpl=mobile&emr=1&osid=1
monarchmoney.com,The modern way to manage your money | Monarch Money,200,138424,www.monarchmoney.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",monarchmoney.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b5f4acb3700b3b15fd916af39099e8f3,bc23861f60f73fc3c057eeb02965277f8112057e42e0d2b4889b3a620ba10d21,True,ctls,www.monarchmoney.com,cloudflare,443,https://monarchmoney.com:443,https,cloudflare,text/html,GET,104.22.60.121,/,-848002362,2606:4700:10::ac43:5c4,Heroku,24,False,True,,https://www.monarchmoney.com/
segment-api.monarchmoney.com,,404,,segment-api.monarchmoney.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-05-08T23:59:59Z,CN=monarchmoney.com,monarchmoney.com,,*.monarchmoney.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,682bb05290bad2777ba2a9f6e3262dc3,3bd084ac137639e3be1de0c39995f35eadcbea0b6eebf2ed06ea5a0ed864acff,True,ctls,segment-api.monarchmoney.com,cloudfront,443,https://segment-api.monarchmoney.com:443,https,awselb/2.0,text/plain,GET,143.204.215.47,/,-1840324437,2600:9000:214f:4e00:d:cf84:bb40:93a1,Amazon Web Services,1,False,True,,
segment-cdn.monarchmoney.com,,404,49,segment-cdn.monarchmoney.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-10T00:00:00Z,2024-05-08T23:59:59Z,CN=monarchmoney.com,monarchmoney.com,,*.monarchmoney.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,682bb05290bad2777ba2a9f6e3262dc3,3bd084ac137639e3be1de0c39995f35eadcbea0b6eebf2ed06ea5a0ed864acff,True,ctls,segment-cdn.monarchmoney.com,cloudfront,443,https://segment-cdn.monarchmoney.com:443,https,AmazonS3,text/plain,GET,52.222.214.5,/,138222360,2600:9000:223d:5800:9:a6e8:8080:93a1,Amazon Web Services,2,False,True,,
sites.monarchmoney.com,,525,,sites.monarchmoney.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",monarchmoney.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b5f4acb3700b3b15fd916af39099e8f3,bc23861f60f73fc3c057eeb02965277f8112057e42e0d2b4889b3a620ba10d21,True,ctls,sites.monarchmoney.com,cloudflare,443,https://sites.monarchmoney.com:443,https,cloudflare,,GET,104.22.61.121,/,-1840324437,2606:4700:10::6816:3d79,Cloudflare,1,False,True,,
staging.monarchmoney.com,Origin DNS error | staging.monarchmoney.com | Cloudflare,530,6224,staging.monarchmoney.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",monarchmoney.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b5f4acb3700b3b15fd916af39099e8f3,bc23861f60f73fc3c057eeb02965277f8112057e42e0d2b4889b3a620ba10d21,True,ctls,staging.monarchmoney.com,cloudflare,443,https://staging.monarchmoney.com:443,https,cloudflare,text/html,GET,104.22.61.121,/,-69844467,2606:4700:10::6816:3c79,Cloudflare,93,False,True,,
start.monarchmoney.com,,525,,start.monarchmoney.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",monarchmoney.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b5f4acb3700b3b15fd916af39099e8f3,bc23861f60f73fc3c057eeb02965277f8112057e42e0d2b4889b3a620ba10d21,True,ctls,start.monarchmoney.com,cloudflare,443,https://start.monarchmoney.com:443,https,cloudflare,,GET,104.22.61.121,/,-1840324437,2606:4700:10::ac43:5c4,Cloudflare,1,False,True,,
storybook.monarchmoney.com,Webpack App,200,2118,storybook.monarchmoney.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",monarchmoney.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b5f4acb3700b3b15fd916af39099e8f3,bc23861f60f73fc3c057eeb02965277f8112057e42e0d2b4889b3a620ba10d21,True,ctls,storybook.monarchmoney.com,cloudflare,443,https://storybook.monarchmoney.com:443,https,cloudflare,text/html,GET,104.22.61.121,/,1574384512,2606:4700:10::6816:3d79,Cloudflare,59,False,True,,
zendesk1.monarchmoney.com,,403,16,zendesk1.monarchmoney.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",monarchmoney.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b5f4acb3700b3b15fd916af39099e8f3,bc23861f60f73fc3c057eeb02965277f8112057e42e0d2b4889b3a620ba10d21,True,ctls,zendesk1.monarchmoney.com,cloudflare,443,https://zendesk1.monarchmoney.com:443,https,cloudflare,text/plain,GET,162.159.138.6,/,,162.159.128.7,Cloudflare,1,False,True,,
zendesk2.monarchmoney.com,,403,16,zendesk2.monarchmoney.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",monarchmoney.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b5f4acb3700b3b15fd916af39099e8f3,bc23861f60f73fc3c057eeb02965277f8112057e42e0d2b4889b3a620ba10d21,True,ctls,zendesk2.monarchmoney.com,cloudflare,443,https://zendesk2.monarchmoney.com:443,https,cloudflare,text/plain,GET,162.159.128.7,/,,162.159.138.6,Cloudflare,1,False,True,,
