new,host,cname,status_code,a,soa,ns,mx,txt,caa
,tor236-221-pdb.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,tor244-389-pdb.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,tor256-299-pdc.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,tor288-pda.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,tor396-302-pda.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,tor46-110-pdc.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,tor69-85-grc.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,tor71-78-pda.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,tor75-102-pda.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,tor76-152-pda.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,"ns-1125.awsdns-12.org, awsdns-hostmaster.amazon.com",,,,
,tor80-76-pda.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,trade-fair-supermarket.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,trade.aax.com,dqel384twcy48.cloudfront.net,NOERROR,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",,,,
,trenddata.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,trends-svc.aax.com,,NOERROR,128.199.110.195,"pdns11.domaincontrol.com, dns.jomax.net",,,,
,trends.aax.com,cname.vercel-dns.com,NOERROR,"76.76.21.22, 76.76.21.98","dns1.p07.nsone.net, hostmaster.nsone.net",,,,"globalsign.com, letsencrypt.org, sectigo.com"
,trn.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,trykkerihallen.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,ucvprt.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,udcyf.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,unix.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,updog.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,upgrade-db1site.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,upload-vps1-corp.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,uploadnewauthteamregister.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,uploads-s3-updatessomy-external-domain.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,us01peer01.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,usagirl59.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,usd.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,user-ns-cmsdb1-origin.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,useraccess-stats-ns-nanotechnet2.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,userloc.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,usersapidatamanager.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,uss-solr-slave-mr22.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,usw15-pda.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,usw17-267-pdb.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,usw3-13-owa.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,usw36-pda.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,utmb22.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,v1postgresql-db2-corp.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,v1systemuploadarchive.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,v2-ds2ne39tfqany.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,vaughn.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,velika.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,video-engineeringgitvpn.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,vins.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,vipfunc.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,vipv2upload-wwww-backups-www-test.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,vlabs.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,vpn-cache-production.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,vpn-tunnel-pci-any.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,web-apiresearchbackups-www-test.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,web-archive-vpn.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,"pdns12.domaincontrol.com, pdns11.domaincontrol.com",,,
,webeu.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,webloginlog-b2bsystem.icdn.aax.com,,NOERROR,,,,,,
,weekdone.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,whoami-3.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,widget.aax.com,d2zrqf9g0mnhrd.cloudfront.net,NOERROR,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",,,,
,wiki-web-devenvstats-corp.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,workatsurv.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,wps-dev2.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,"pdns12.domaincontrol.com, pdns11.domaincontrol.com",,,
,writing.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,www-store.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,54.144.128.85,,,,,
,www.aax.com,d3d5lgdd46a6g9.cloudfront.net,NOERROR,,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",,,,
,www9-8-jenkins.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,xero.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,xrds-db.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,yev-sync.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,zoomscm179mmr.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
,zpls01-zes3llzipr7dqzqv.deltix.aax.com,prod-dx-alb-new-1356135496.ap-southeast-1.elb.amazonaws.com,NOERROR,,,,,,
