input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,csp_domains_,final_url,tls_mismatched,tls_wildcard_certificate,cdn_name,cdn,tls_expired,location
bloodshed.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,bloodshed.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,bloodshed.devcloud.intel.com,443,https://bloodshed.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
bloomberg.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,bloomberg.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,bloomberg.devcloud.intel.com,443,https://bloomberg.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
bluebay-automation.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,bluebay-automation.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,bluebay-automation.devcloud.intel.com,443,https://bluebay-automation.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
bmw-storm-2.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,bmw-storm-2.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,bmw-storm-2.devcloud.intel.com,443,https://bmw-storm-2.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
boardsantivirus.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,boardsantivirus.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,boardsantivirus.devcloud.intel.com,443,https://boardsantivirus.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
booking-test.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,booking-test.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,booking-test.devcloud.intel.com,443,https://booking-test.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
boomalli.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,boomalli.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,boomalli.devcloud.intel.com,443,https://boomalli.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
bpstore.intel.com,,503,46,bpstore.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-10T00:00:00Z,2023-08-10T23:59:59Z,"CN=bpstore.intel.com, O=Intel Corporation, ST=California, C=US",bpstore.intel.com,Intel Corporation,bps.epp.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a1214c865e761a9bdc5f3c4405d48b0f,ffbe45df1849241d0ff2961b4e43f719b88e0fa8a41c697939b7ab9069f51e4f,ctls,bpstore.intel.com,443,https://bpstore.intel.com:443,https,,text/html,GET,50.21.166.31,/,-358676642,50.21.166.31,1,False,,,,,,,,,
bradigital.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,bradigital.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,bradigital.devcloud.intel.com,443,https://bradigital.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
brandbook.intel.com,"Intel | Data Center Solutions, IoT, and PC Innovation",200,140081,www.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=*.intel.com, O=Intel Corporation, ST=California, C=US",*.intel.com,Intel Corporation,intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1ddb67c4520945d44bdc3bd2359d2a84,1b819da36bf764e421ed7a3449b1f1cee6fa2d5247be9b9d3ce5c97e8d1dc928,ctls,www.intel.com,80,http://brandbook.intel.com:80,http,Apache,text/html,GET,192.198.165.191,/,-867359709,192.198.165.191,3830,False,Java,https://c0.avaamo.com,https://www.intel.com/content/www/us/en/homepage.html,,True,,,,
brandcenter.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,brandcenter.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,brandcenter.devcloud.intel.com,443,https://brandcenter.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
breezy.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,breezy.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,breezy.devcloud.intel.com,443,https://breezy.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
brotherlinesses.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,brotherlinesses.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,brotherlinesses.devcloud.intel.com,443,https://brotherlinesses.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
browseintel-dev.eglb.intel.com,,404,82,browseintel-dev.eglb.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,"CN=browseintel-dev.intel.com, O=Intel Corporation, ST=California, C=US",browseintel-dev.intel.com,Intel Corporation,browseintel-dev.eglb.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8b6d139969448424a0faac07acfbc222,cbd4f3f8684841428b11ad8f40531586ad2f337370ef19aedbeb3ec00fde2bed,ctls,browseintel-dev.eglb.intel.com,443,https://browseintel-dev.eglb.intel.com:443,https,,text/plain,GET,192.198.165.243,/,1941015503,192.198.165.243,2,False,,,,,,,,,
browseintel-dev.intel.com,Browse Intel,200,647,browseintel-dev.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,"CN=browseintel-dev.intel.com, O=Intel Corporation, ST=California, C=US",browseintel-dev.intel.com,Intel Corporation,browseintel-dev.eglb.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8b6d139969448424a0faac07acfbc222,cbd4f3f8684841428b11ad8f40531586ad2f337370ef19aedbeb3ec00fde2bed,ctls,browseintel-dev.intel.com,443,https://browseintel-dev.intel.com:443,https,,text/html,GET,192.198.165.243,/,-2009722838,192.198.165.243,1,False,React,,,,,,,,
browseintel.eglb.intel.com,,404,78,browseintel.eglb.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-22T00:00:00Z,2023-09-22T23:59:59Z,"CN=browseintel.intel.com, O=Intel Corporation, ST=California, C=US",browseintel.intel.com,Intel Corporation,browseintel.eglb.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,68c72499b1535d271fd831c8364fb3b5,3a5d40f456e7e025264469d222c9cabf64c3d647fd4b0398e801acba47fae2fa,ctls,browseintel.eglb.intel.com,443,https://browseintel.eglb.intel.com:443,https,,text/plain,GET,198.175.96.99,/,-2031429668,198.175.96.99,2,False,,,,,,,,,
bs-test.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,bs-test.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,bs-test.devcloud.intel.com,443,https://bs-test.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
bte01.eglb.intel.com,Browse Intel,200,647,browseintel.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-22T00:00:00Z,2023-09-22T23:59:59Z,"CN=browseintel.intel.com, O=Intel Corporation, ST=California, C=US",browseintel.intel.com,Intel Corporation,browseintel.eglb.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,68c72499b1535d271fd831c8364fb3b5,3a5d40f456e7e025264469d222c9cabf64c3d647fd4b0398e801acba47fae2fa,ctls,browseintel.intel.com,443,https://bte01.eglb.intel.com:443,https,,text/html,GET,134.191.246.100,/,1540761275,134.191.246.100,1,False,React,,https://browseintel.intel.com/,,,,,,
bte01.intel.com,Browse Intel,200,647,browseintel.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-22T00:00:00Z,2023-09-22T23:59:59Z,"CN=browseintel.intel.com, O=Intel Corporation, ST=California, C=US",browseintel.intel.com,Intel Corporation,browseintel.eglb.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,68c72499b1535d271fd831c8364fb3b5,3a5d40f456e7e025264469d222c9cabf64c3d647fd4b0398e801acba47fae2fa,ctls,browseintel.intel.com,443,https://bte01.intel.com:443,https,,text/html,GET,134.191.246.100,/,1540761275,134.191.246.100,1,False,React,,https://browseintel.intel.com/,,,,,,
bteoa1.eglb.intel.com,Browse Intel,200,647,browseintel.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-22T00:00:00Z,2023-09-22T23:59:59Z,"CN=browseintel.intel.com, O=Intel Corporation, ST=California, C=US",browseintel.intel.com,Intel Corporation,browseintel.eglb.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,68c72499b1535d271fd831c8364fb3b5,3a5d40f456e7e025264469d222c9cabf64c3d647fd4b0398e801acba47fae2fa,ctls,browseintel.intel.com,443,https://bteoa1.eglb.intel.com:443,https,,text/html,GET,198.175.98.240,/,878647854,198.175.98.240,1,False,React,,https://browseintel.intel.com/,,,,,,
bucket-cmjapan.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,bucket-cmjapan.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,bucket-cmjapan.devcloud.intel.com,443,https://bucket-cmjapan.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
bucket-v2staticmyaws.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,bucket-v2staticmyaws.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,bucket-v2staticmyaws.devcloud.intel.com,443,https://bucket-v2staticmyaws.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
bugfixolympicsvideonormalizer.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,bugfixolympicsvideonormalizer.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,bugfixolympicsvideonormalizer.devcloud.intel.com,443,https://bugfixolympicsvideonormalizer.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
bugfixpinkbottomspacing.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,bugfixpinkbottomspacing.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,bugfixpinkbottomspacing.devcloud.intel.com,443,https://bugfixpinkbottomspacing.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
business-support.intel.com,Support for Intel vPro® Platform,200,229453,www.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=*.intel.com, O=Intel Corporation, ST=California, C=US",*.intel.com,Intel Corporation,intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1ddb67c4520945d44bdc3bd2359d2a84,1b819da36bf764e421ed7a3449b1f1cee6fa2d5247be9b9d3ce5c97e8d1dc928,ctls,www.intel.com,443,https://business-support.intel.com:443,https,Apache,text/html,GET,23.212.208.238,/,-1838536674,2a02:26f0:3500:88e::1ea2,4123,False,Java,*.intel.com,https://www.intel.com/content/www/us/en/support/products/54995/technologies/intel-vpro-platform.html,,True,,,,
businessportal.intel.com,"Intel | Data Center Solutions, IoT, and PC Innovation",200,140081,www.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=*.intel.com, O=Intel Corporation, ST=California, C=US",*.intel.com,Intel Corporation,intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1ddb67c4520945d44bdc3bd2359d2a84,1b819da36bf764e421ed7a3449b1f1cee6fa2d5247be9b9d3ce5c97e8d1dc928,ctls,www.intel.com,443,https://businessportal.intel.com:443,https,Apache,text/html,GET,23.201.251.4,/,-867359709,2a02:26f0:3500:88e::1ea2,3830,False,Java,*.intel.com,https://www.intel.com/content/www/us/en/homepage.html,,True,,,,
businessportal006.intel.com,,200,3610,businessportal006.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-16T00:00:00Z,2023-11-16T23:59:59Z,"CN=businessportal.intel.com, O=Intel Corporation, ST=California, C=US",businessportal.intel.com,Intel Corporation,businessportal006.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,9c76d500965e104de49f8638443669a2,718d73d3f28e7c9157de5a3e56a0a8b90cbaeed6a6cca3a165c82b622f0fd3e1,ctls,businessportal006.intel.com,443,https://businessportal006.intel.com:443,https,BigIP,text/html,GET,192.198.165.137,/,878647854,192.198.165.137,99,False,HSTS,,https://businessportal006.intel.com/my.logout.php3?errorcode=19,,,,,,
businessportal006cons.cps.intel.com,,200,3610,businessportal006cons.cps.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-27T00:00:00Z,2023-10-27T23:59:59Z,"CN=businessportalcons.intel.com, O=Intel Corporation, ST=California, C=US",businessportalcons.intel.com,Intel Corporation,businessportal006cons.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,73e5782d5be89b7d49dab4d003fb5ee1,2e4144d7dfccaa10e5f800e9bd46718ef353615ec2a6775c64bf46a3b78a450d,ctls,businessportal006cons.cps.intel.com,443,https://businessportal006cons.cps.intel.com:443,https,BigIP,text/html,GET,192.198.167.113,/,878647854,192.198.167.113,99,False,HSTS,,https://businessportal006cons.cps.intel.com/my.logout.php3?errorcode=19,,,,,,
businessportal006cons.intel.com,,200,3610,businessportal006cons.intel.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-27T00:00:00Z,2023-10-27T23:59:59Z,"CN=businessportalcons.intel.com, O=Intel Corporation, ST=California, C=US",businessportalcons.intel.com,Intel Corporation,businessportal006cons.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,73e5782d5be89b7d49dab4d003fb5ee1,2e4144d7dfccaa10e5f800e9bd46718ef353615ec2a6775c64bf46a3b78a450d,ctls,businessportal006cons.intel.com,443,https://businessportal006cons.intel.com:443,https,BigIP,text/html,GET,192.198.167.113,/,878647854,192.198.167.113,99,False,HSTS,,https://businessportal006cons.intel.com/my.logout.php3?errorcode=19,,,,,,
buyfpga.intel.com,Distributor Partners,200,136364,www.intel.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-30T00:00:00Z,2024-01-30T23:59:59Z,"CN=*.intel.com, O=Intel Corporation, ST=California, C=US",*.intel.com,Intel Corporation,intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,1ddb67c4520945d44bdc3bd2359d2a84,1b819da36bf764e421ed7a3449b1f1cee6fa2d5247be9b9d3ce5c97e8d1dc928,ctls,www.intel.com,443,https://buyfpga.intel.com:443,https,Apache,text/html,GET,13.91.95.74,/,1699664716,13.91.95.74,3548,False,Java,https://c0.avaamo.com,https://www.intel.com/content/www/us/en/partner/showcase/partner-directory/distributor.html,,True,azure,True,,
c-gameautocdn.devcloud.intel.com,Colfax Connect - Service Not Available,503,1079,c-gameautocdn.devcloud.intel.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=*.devcloud.intel.com, O=Intel Corporation, ST=California, C=US",*.devcloud.intel.com,Intel Corporation,*.testing.devcloud.intel.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,fa4eb8f961ea782ad83acd5d13d07b6e,6386dc000361a2ada6799e2402794fdec668cd671a41f5f663fe5746d68ca07b,ctls,c-gameautocdn.devcloud.intel.com,443,https://c-gameautocdn.devcloud.intel.com:443,https,,text/html,GET,12.229.61.118,/,1379940956,12.229.61.118,42,False,HSTS,,,,True,,,,
