input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url
admin.dragonapp.io,Attention Required! | Cloudflare,403,4512,,,,,,,,,,,,,,,,,,,,cloudflare,80,http://admin.dragonapp.io:80,http,cloudflare,text/html,GET,172.66.40.116,/,611678932,2606:4700:3108::ac42:2874,HTTP/3,94,False,True,
blog.getdragon.ch,Kraden Blog,200,810425,blog.kraden.com,443,True,tls13,TLS_CHACHA20_POLY1305_SHA256,2023-03-18T17:18:56Z,2023-06-16T17:18:55Z,CN=blog.kraden.com,blog.kraden.com,,blog.kraden.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,4d004c737b5021734401b5c9702cdc6a,d48a6719da066ae5a1f64654720c3cf22b1b6e7cf71c9375203ed31c734e04ad,,ctls,blog.kraden.com,cloudflare,80,http://blog.getdragon.ch:80,http,Vercel,text/html,GET,172.66.43.68,/,-1323893079,2606:4700:3108::ac42:2b44,Vercel,63,False,True,https://blog.kraden.com/
chat.dragonapp.io,Attention Required! | Cloudflare,403,4512,chat.dragonapp.io,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2024-02-10T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",dragonapp.io,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ec2d9a7514e31507c6bfe28b4cde5ace,a2658e6f865f24bfc26413229d3f92983b8f16b90017eb60c9b794829fac0b48,True,ctls,chat.dragonapp.io,cloudflare,443,https://chat.dragonapp.io:443,https,cloudflare,text/html,GET,172.66.40.116,/,-399957163,2606:4700:3108::ac42:2b8c,Cloudflare,94,False,True,
getdragon.ch,Kraden | The All-In-One Secure Messaging App,200,3520,kraden.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T07:46:24Z,2023-08-23T07:46:23Z,CN=kraden.com,kraden.com,,*.kraden.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,7363c3b315029c13d4749b40fe58c23a,33d8e5e057bb0d66ab98c8a6e9a9b5ad51a87c28036670e67e4bb7e2ba105600,True,ctls,kraden.com,cloudflare,443,https://getdragon.ch:443,https,cloudflare,text/html,GET,172.66.40.188,/,-1840324437,2606:4700:3108::ac42:28bc,HSTS,40,False,True,https://kraden.com/
www.dragonapp.io,Kraden | The All-In-One Secure Messaging App,200,3520,kraden.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T07:46:24Z,2023-08-23T07:46:23Z,CN=kraden.com,kraden.com,,*.kraden.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,7363c3b315029c13d4749b40fe58c23a,33d8e5e057bb0d66ab98c8a6e9a9b5ad51a87c28036670e67e4bb7e2ba105600,True,ctls,kraden.com,cloudflare,443,https://www.dragonapp.io:443,https,cloudflare,text/html,GET,172.66.43.140,/,-1840324437,2606:4700:3108::ac42:2874,HSTS,40,False,True,https://kraden.com/
www.getdragon.ch,Kraden | The All-In-One Secure Messaging App,200,3520,kraden.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-25T07:46:24Z,2023-08-23T07:46:23Z,CN=kraden.com,kraden.com,,*.kraden.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,7363c3b315029c13d4749b40fe58c23a,33d8e5e057bb0d66ab98c8a6e9a9b5ad51a87c28036670e67e4bb7e2ba105600,True,ctls,kraden.com,cloudflare,443,https://www.getdragon.ch:443,https,cloudflare,text/html,GET,172.66.43.68,/,-1840324437,2606:4700:3108::ac42:2b44,HSTS,40,False,True,https://kraden.com/
