input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,tls_subject_org_,csp_domains_,tls_mismatched
customerswiki-controller-new-corp.builds.wealthsimple.com,,404,63,customerswiki-controller-new-corp.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,customerswiki-controller-new-corp.builds.wealthsimple.com,,443,https://customerswiki-controller-new-corp.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
customerswww.builds.wealthsimple.com,,404,63,customerswww.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,customerswww.builds.wealthsimple.com,,443,https://customerswww.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
cve-exp-e.builds.wealthsimple.com,,404,63,cve-exp-e.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,cve-exp-e.builds.wealthsimple.com,,443,https://cve-exp-e.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
cwr2.builds.wealthsimple.com,,404,63,cwr2.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,cwr2.builds.wealthsimple.com,,443,https://cwr2.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
czbaseball.builds.wealthsimple.com,,404,63,czbaseball.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,czbaseball.builds.wealthsimple.com,,443,https://czbaseball.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
d03xproxy104y.builds.wealthsimple.com,,404,63,d03xproxy104y.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,d03xproxy104y.builds.wealthsimple.com,,443,https://d03xproxy104y.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
d09p-iamwb-01a.builds.wealthsimple.com,,404,63,d09p-iamwb-01a.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,d09p-iamwb-01a.builds.wealthsimple.com,,443,https://d09p-iamwb-01a.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
d9p-ctxfile-01.builds.wealthsimple.com,,404,63,d9p-ctxfile-01.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,d9p-ctxfile-01.builds.wealthsimple.com,,443,https://d9p-ctxfile-01.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
dach83-7-94.builds.wealthsimple.com,,404,63,dach83-7-94.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,dach83-7-94.builds.wealthsimple.com,,443,https://dach83-7-94.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
daiquiri-ext-sni-st.builds.wealthsimple.com,,404,63,daiquiri-ext-sni-st.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,daiquiri-ext-sni-st.builds.wealthsimple.com,,443,https://daiquiri-ext-sni-st.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
dal09-prd-alglda-01a.builds.wealthsimple.com,,404,63,dal09-prd-alglda-01a.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,dal09-prd-alglda-01a.builds.wealthsimple.com,,443,https://dal09-prd-alglda-01a.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
dal09-prd-gtsqrc-01a.builds.wealthsimple.com,,404,63,dal09-prd-gtsqrc-01a.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,dal09-prd-gtsqrc-01a.builds.wealthsimple.com,,443,https://dal09-prd-gtsqrc-01a.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
dal09-prd-qregts-01.builds.wealthsimple.com,,404,63,dal09-prd-qregts-01.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,dal09-prd-qregts-01.builds.wealthsimple.com,,443,https://dal09-prd-qregts-01.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
dal09-stg-aurahap-01b.builds.wealthsimple.com,,404,63,dal09-stg-aurahap-01b.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,dal09-stg-aurahap-01b.builds.wealthsimple.com,,443,https://dal09-stg-aurahap-01b.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
dale.builds.wealthsimple.com,,404,63,dale.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,dale.builds.wealthsimple.com,,443,https://dale.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
darkroom.builds.wealthsimple.com,,404,63,darkroom.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,darkroom.builds.wealthsimple.com,,443,https://darkroom.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
dashboard.builds.wealthsimple.com,,404,63,dashboard.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,dashboard.builds.wealthsimple.com,,443,https://dashboard.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
data-accessinformatica-adapter-cloudhub-eu-west-12.builds.wealthsimple.com,,404,63,data-accessinformatica-adapter-cloudhub-eu-west-12.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,data-accessinformatica-adapter-cloudhub-eu-west-12.builds.wealthsimple.com,,443,https://data-accessinformatica-adapter-cloudhub-eu-west-12.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
data-dtsw-114-43-38.builds.wealthsimple.com,,404,63,data-dtsw-114-43-38.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,data-dtsw-114-43-38.builds.wealthsimple.com,,443,https://data-dtsw-114-43-38.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
data-jetbrains-license.builds.wealthsimple.com,,404,63,data-jetbrains-license.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,data-jetbrains-license.builds.wealthsimple.com,,443,https://data-jetbrains-license.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
data-postmaster-erpalt.builds.wealthsimple.com,,404,63,data-postmaster-erpalt.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,data-postmaster-erpalt.builds.wealthsimple.com,,443,https://data-postmaster-erpalt.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
data-prod-db1site.builds.wealthsimple.com,,404,63,data-prod-db1site.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,data-prod-db1site.builds.wealthsimple.com,,443,https://data-prod-db1site.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
data.wealthsimple.com,,403,16,data.wealthsimple.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-04T10:08:33Z,2023-07-03T10:08:32Z,CN=wealthsimple.com,wealthsimple.com,wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e8583ef2ee55597d8b4b9849c4465803,687f77150542fe424e2ca90695b3fd3da1cfbe4257f83f50cbda39248125b4f7,True,ctls,data.wealthsimple.com,cloudflare,443,https://data.wealthsimple.com:443,https,cloudflare,text/plain,GET,104.18.18.16,/,1253481126,104.18.19.16,Cloudflare,1,False,True,,,,
dataapwww.builds.wealthsimple.com,,404,63,dataapwww.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,dataapwww.builds.wealthsimple.com,,443,https://dataapwww.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
database-beta-origin.builds.wealthsimple.com,,404,63,database-beta-origin.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,database-beta-origin.builds.wealthsimple.com,,443,https://database-beta-origin.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
datacms-v1db2-corp.builds.wealthsimple.com,,404,63,datacms-v1db2-corp.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,datacms-v1db2-corp.builds.wealthsimple.com,,443,https://datacms-v1db2-corp.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
datamedia.builds.wealthsimple.com,,404,63,datamedia.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,datamedia.builds.wealthsimple.com,,443,https://datamedia.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
datasecure.builds.wealthsimple.com,,404,63,datasecure.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,datasecure.builds.wealthsimple.com,,443,https://datasecure.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
datastatus-acc.builds.wealthsimple.com,,404,63,datastatus-acc.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,datastatus-acc.builds.wealthsimple.com,,443,https://datastatus-acc.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
db-airflow.builds.wealthsimple.com,,404,63,db-airflow.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,db-airflow.builds.wealthsimple.com,,443,https://db-airflow.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
db-help-helporigin.builds.wealthsimple.com,,404,63,db-help-helporigin.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,db-help-helporigin.builds.wealthsimple.com,,443,https://db-help-helporigin.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
db2beta.builds.wealthsimple.com,,404,63,db2beta.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,db2beta.builds.wealthsimple.com,,443,https://db2beta.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
db5.builds.wealthsimple.com,,404,63,db5.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,db5.builds.wealthsimple.com,,443,https://db5.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
db76.builds.wealthsimple.com,,404,63,db76.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,db76.builds.wealthsimple.com,,443,https://db76.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
dbassets-defaultproduction.builds.wealthsimple.com,,404,63,dbassets-defaultproduction.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,dbassets-defaultproduction.builds.wealthsimple.com,,443,https://dbassets-defaultproduction.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
dbmeet-git.builds.wealthsimple.com,,404,63,dbmeet-git.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,dbmeet-git.builds.wealthsimple.com,,443,https://dbmeet-git.builds.wealthsimple.com:443,https,nginx,application/json,GET,54.164.107.211,/,-871527737,35.169.89.129,Nginx,1,False,,,,,
dbms-backupdocs-aws.builds.wealthsimple.com,,404,63,dbms-backupdocs-aws.builds.wealthsimple.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-20T10:06:15Z,2023-06-18T10:06:14Z,CN=*.builds.wealthsimple.com,*.builds.wealthsimple.com,builds.wealthsimple.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5831d7c40c1158783c15b41da4721292,ef191f1d9b9cae555cf1bddb1769cf61b10ad53e2cc15b82d3f7777453ce4c11,True,ctls,dbms-backupdocs-aws.builds.wealthsimple.com,,443,https://dbms-backupdocs-aws.builds.wealthsimple.com:443,https,nginx,application/json,GET,35.169.89.129,/,-871527737,54.164.107.211,Nginx,1,False,,,,,
