input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,tls_expired,final_url
files.bugcrowd.com,Bugcrowd | Error,200,5977,files.bugcrowd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2024-05-04T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",766d0b610a965f5960221657e2559ca0,69c6e5be479df9440e6b08bb9355c178e6cc5d1255c1e0e86cd85f9ed05d3c04,True,ctls,files.bugcrowd.com,cloudflare,443,https://files.bugcrowd.com:443,https,cloudflare,text/html,GET,104.20.6.68,/,-512302469,2606:4700:10::6814:744,HSTS,33,False,True,,*.facebook.com,,
forum.bugcrowd.com,Bugcrowd Forum - community for hackers & security researchers,200,135605,forum.bugcrowd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-29T00:00:08Z,2023-07-28T00:00:07Z,CN=forum.bugcrowd.com,forum.bugcrowd.com,,forum.bugcrowd.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,925c7b8b4b58411b73322bf9869e8509,d28b226a1925e008fbb29d0b2a70d21932110f01f0e60b17a23de5f8b0bfbe32,,ctls,forum.bugcrowd.com,,443,https://forum.bugcrowd.com:443,https,nginx,text/html,GET,74.82.16.203,/,-1840324437,2602:fd3f:0:ff06::cb,Ruby on Rails,739,False,,,https://forum.bugcrowd.com/plugins/discourse-client-performance/javascripts/discourse-client-performance.js,,
gslink.bugcrowd.com,404 Not Found,404,564,gslink.bugcrowd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2024-05-04T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",766d0b610a965f5960221657e2559ca0,69c6e5be479df9440e6b08bb9355c178e6cc5d1255c1e0e86cd85f9ed05d3c04,True,ctls,gslink.bugcrowd.com,cloudflare,443,https://gslink.bugcrowd.com:443,https,cloudflare,text/html,GET,104.20.7.68,/,1506877856,2606:4700:10::6814:744,HSTS,14,False,True,,,,
history.westerndigital.com,History of Innovation | Western Digital,200,258985,history.westerndigital.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-10T00:00:00Z,2024-03-09T23:59:59Z,CN=history.westerndigital.com,history.westerndigital.com,,www.wdtvlive.com,"CN=Trusted Secure Certificate Authority DV, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority DV,Corporation Service Company,da4a91f2a282e4fc8895999bf6936ea6,e89f01baa2a9c065245a5a0885d49f444b820aab9d0a4d3d0f7fe4f5223ad2ce,,ctls,history.westerndigital.com,,443,https://history.westerndigital.com:443,https,Microsoft-IIS/8.5,text/html,GET,52.89.127.54,/,-2111713443,52.36.92.3,Windows Server,2278,False,,,,,
hooks.bugcrowd.com,,200,12,hooks.bugcrowd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2024-05-04T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",766d0b610a965f5960221657e2559ca0,69c6e5be479df9440e6b08bb9355c178e6cc5d1255c1e0e86cd85f9ed05d3c04,True,ctls,hooks.bugcrowd.com,cloudflare,443,https://hooks.bugcrowd.com:443,https,cloudflare,,GET,104.20.6.68,/,-869657938,2606:4700:10::6814:744,HSTS,1,False,True,,,,
identity.bugcrowd.com,,403,48,identity.bugcrowd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2024-05-04T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",766d0b610a965f5960221657e2559ca0,69c6e5be479df9440e6b08bb9355c178e6cc5d1255c1e0e86cd85f9ed05d3c04,True,ctls,identity.bugcrowd.com,cloudflare,443,https://identity.bugcrowd.com:443,https,cloudflare,application/json,GET,104.20.6.68,/,1546739159,2606:4700:10::6814:744,HSTS,3,False,True,,,,
intelliflash.westerndigital.com,Just a moment...,403,7161,app-sj05.marketo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-04T00:00:00Z,2024-04-03T23:59:59Z,"CN=app-sj05.marketo.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",app-sj05.marketo.com,"Cloudflare, Inc.",app-sj05.marketo.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5370a0d7e094cd9165a3075351eb8a49,b164f1a5680af1ad8bf0d8d9f0980d1bcafbdc3336bc042424fe326293cd0c7a,,ctls,app-sj05.marketo.com,cloudflare,443,https://intelliflash.westerndigital.com:443,https,cloudflare,text/html,GET,104.17.73.206,/,-1470948300,104.17.72.206,Cloudflare Bot Management,87,False,True,,,,https://app-sj05.marketo.com/homepage/login
internaljobs.westerndigital.com,Access Denied,403,223,internaljobs.westerndigital.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-06T00:00:00Z,2024-01-08T23:59:59Z,"CN=www.sandisk.com, O=Western Digital Corporation, L=Milpitas, ST=California, C=US",www.sandisk.com,Western Digital Corporation,www.westerndigital.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,0c729c31120e78225f38fd3659ae34ff,0af4f1735760de252521ae6a556fb22e01e959b3ba3170c476acafa2e8263603,,ctls,internaljobs.westerndigital.com,,443,https://internaljobs.westerndigital.com:443,https,AkamaiGHost,text/html,GET,23.212.200.84,/,1061788216,23.212.200.84,,10,False,,True,,,
investor.westerndigital.com,Financial and Investor Information | Western Digital,200,66549,investor.wdc.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-13T23:42:18Z,2023-08-11T23:42:17Z,CN=leapfrog-ssl-30.gcs-web.com,leapfrog-ssl-30.gcs-web.com,,yumchinaholdingsinc.gcs-web.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3091d9408ce134858b477c83a734dbe4,6a7b7a8c0687cdf683d51b1046e238858475e6a7f7377230913f58e54eb7ca79,,ctls,investor.wdc.com,,80,http://investor.westerndigital.com:80,http,,text/html,GET,35.167.237.18,/,-1339162180,35.167.237.18,PHP,854,False,,,,,https://investor.wdc.com/
jobs.westerndigital.com,Careers | Western Digital  | Western Digital Careers,200,59958,jobs.westerndigital.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-06T00:00:00Z,2024-01-08T23:59:59Z,"CN=www.sandisk.com, O=Western Digital Corporation, L=Milpitas, ST=California, C=US",www.sandisk.com,Western Digital Corporation,www.westerndigital.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,0c729c31120e78225f38fd3659ae34ff,0af4f1735760de252521ae6a556fb22e01e959b3ba3170c476acafa2e8263603,,ctls,jobs.westerndigital.com,,443,https://jobs.westerndigital.com:443,https,Apache,text/html,GET,23.212.200.84,/,-1770108579,23.212.200.84,PayPal,1887,False,,,www.gstatic.com,,
levelup.bugcrowd.com,,200,551450,levelup.bugcrowd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2024-05-04T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",766d0b610a965f5960221657e2559ca0,69c6e5be479df9440e6b08bb9355c178e6cc5d1255c1e0e86cd85f9ed05d3c04,True,ctls,levelup.bugcrowd.com,cloudflare,443,https://levelup.bugcrowd.com:443,https,cloudflare,text/html,GET,104.20.6.68,/,2117384453,2606:4700:10::6814:744,Readymag,10116,False,True,,,,
link.accounts.westerndigital.com,404 Not Found,404,564,link.accounts.westerndigital.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-09-26T23:59:59Z,CN=link.accounts.westerndigital.com,link.accounts.westerndigital.com,,link.accounts.westerndigital.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,a237537792f6ff67c7fd78e06187d44c,b3efa581f8375b3ccba6af4ff8d2d565d5e4eae45efc090c376d18d43eb03565,,ctls,link.accounts.westerndigital.com,cloudfront,443,https://link.accounts.westerndigital.com:443,https,nginx,text/html,GET,18.66.112.124,/,1506877856,2600:9000:223f:2a00:1f:5669:ba80:93a1,Nginx,14,False,True,,,,
link.westerndigital.com,Home,200,14852,link.westerndigital.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-06T00:00:00Z,2024-01-08T23:59:59Z,"CN=studio.sandisk.com, O=Western Digital Technologies\, Inc., L=Milpitas, ST=California, C=US",studio.sandisk.com,"Western Digital Technologies, Inc.",www.sandisk.com.tr,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,9a91ef7541e902617cff7d51e6a88118,fdb9bb4759575cc7cbe391c3920e987b51af5570fb28082c6a28cd64a0688583,,ctls,link.westerndigital.com,,443,https://link.westerndigital.com:443,https,Apache,text/html,GET,184.25.218.133,/,,184.25.218.133,Java,747,False,,,,,https://link.westerndigital.com/welcome.html
mailgun.bugcrowd.com,,404,,mailgun.bugcrowd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2024-05-04T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",766d0b610a965f5960221657e2559ca0,69c6e5be479df9440e6b08bb9355c178e6cc5d1255c1e0e86cd85f9ed05d3c04,True,ctls,mailgun.bugcrowd.com,cloudflare,443,https://mailgun.bugcrowd.com:443,https,cloudflare,text/html,GET,104.20.6.68,/,-1840324437,2606:4700:10::6814:744,HSTS,1,False,True,,platform.slack-edge.com,,
mirrorit.westerndigital.com,My Cloud Home: Mirror It Transition to ElephantDrive,200,39819,support-en.wd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-14T00:00:00Z,2024-02-14T23:59:59Z,CN=support-en.wd.com,support-en.wd.com,,support-zh.wd.com,"CN=Trusted Secure Certificate Authority DV, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority DV,Corporation Service Company,57ba01e42979ae7198e0ac9606236d1c,6ec23b49ee3b83924a4da74112daa266ffe7611d23949d8b037cdacbd693e9f0,,ctls,support-en.wd.com,cloudfront,443,https://mirrorit.westerndigital.com:443,https,,text/html,GET,13.225.78.16,/,359707177,2600:9000:21f3:bc00:15:4e86:3d00:93a1,HSTS,525,False,True,,,,https://support-en.wd.com/app/answers/detailweb/a_id/32082/
mobile.wd.com,"High-Performance SSDs, HDDs, USB Drives, & Memory Cards | Western Digital",200,1325292,www.westerndigital.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-06T00:00:00Z,2024-01-08T23:59:59Z,"CN=www.sandisk.com, O=Western Digital Corporation, L=Milpitas, ST=California, C=US",www.sandisk.com,Western Digital Corporation,www.westerndigital.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,0c729c31120e78225f38fd3659ae34ff,0af4f1735760de252521ae6a556fb22e01e959b3ba3170c476acafa2e8263603,,ctls,www.westerndigital.com,,80,http://mobile.wd.com:80,http,Apache,text/html,GET,35.167.237.18,/,-1957705865,35.167.237.18,PayPal,26786,False,,,*.facebook.net,,https://www.westerndigital.com
pages.bugcrowd.com,Resources Archive | Bugcrowd,200,183995,www.bugcrowd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-19T00:00:00Z,2024-03-18T23:59:59Z,"CN=bugcrowd.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bugcrowd.com,"Cloudflare, Inc.",docs.bugcrowd.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",22d37efb3b52cdc5379f4739e937901a,0307ab94526a9b6eb1531ccd8f30f71cec754905b9b8229ad60e50356e32eb1c,,ctls,www.bugcrowd.com,cloudflare,443,https://pages.bugcrowd.com:443,https,cloudflare,text/html,GET,104.20.6.68,/,1850581455,2606:4700:10::6814:744,Yoast SEO:19.8,2030,False,True,,,,https://www.bugcrowd.com/resources/
pages.westerndigital.com,"High-Performance SSDs, HDDs, USB Drives, & Memory Cards | Western Digital",200,1325291,www.westerndigital.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-06T00:00:00Z,2024-01-08T23:59:59Z,"CN=www.sandisk.com, O=Western Digital Corporation, L=Milpitas, ST=California, C=US",www.sandisk.com,Western Digital Corporation,www.westerndigital.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,0c729c31120e78225f38fd3659ae34ff,0af4f1735760de252521ae6a556fb22e01e959b3ba3170c476acafa2e8263603,,ctls,www.westerndigital.com,,443,https://pages.westerndigital.com:443,https,Apache,text/html,GET,54.148.210.29,/,-1767278665,34.208.84.145,PayPal,26786,False,,,id.rlcdn.com,,https://www.westerndigital.com
partner.westerndigital.com,404 Not Found,404,196,partner.westerndigital.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2014-07-31T00:00:00Z,2017-11-22T12:00:00Z,"CN=*.sandisk.com, O=SanDisk Corporation, L=Milpitas, ST=California, C=US",*.sandisk.com,SanDisk Corporation,sandisk.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,07ee8dd4ad2abc1b5b34fa40c7649fa9,899748ed01dd6aa33f496b67b348b9ba1111674456d094be236de48160be6f4a,True,ctls,partner.westerndigital.com,,443,https://partner.westerndigital.com:443,https,Apache,text/html,GET,54.148.210.29,/,-366337701,34.208.84.145,Apache,8,False,,True,,True,https://partner.westerndigital.com/index.html
partnerportal.westerndigital.com,,200,170,partnerportal.westerndigital.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-26T00:00:00Z,2023-09-26T23:59:59Z,CN=partnerportal.westerndigital.com,partnerportal.westerndigital.com,,www.partnerportal.westerndigital.com,"CN=Trusted Secure Certificate Authority DV, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority DV,Corporation Service Company,be6aa1c47f6b9b5270fdfd3018bb2ff7,1b4d21f03d64195176e15503404d83502b78d8209e4127a0c2fb01b3f2331017,,ctls,partnerportal.westerndigital.com,,443,https://partnerportal.westerndigital.com:443,https,,text/html,GET,129.253.14.244,/,593259606,129.253.14.244,HSTS,4,False,,,,,
pay.mirrorit.westerndigital.com,,200,212,pay.mirrorit.westerndigital.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2019-12-03T00:00:00Z,2021-12-02T23:59:59Z,"CN=pay.mirrorit.westerndigital.com, OU=COMODO SSL Unified Communications, OU=Domain Control Validated",pay.mirrorit.westerndigital.com,,pay.mirrorit.westerndigital.com,"CN=Trusted Secure Certificate Authority DV, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority DV,Corporation Service Company,c5d03f0e54f394ffd4d73cc97d563fc2,39d1e4692dc34c310e045a5105aed284d0bf1dc373df79a18eac1e5e18e394fd,,ctls,pay.mirrorit.westerndigital.com,incapsula,443,https://pay.mirrorit.westerndigital.com:443,https,,text/html,GET,45.60.14.94,/,-1228961852,45.60.14.94,Imperva,8,False,True,,,True,
portal.wd.com,Error,200,4234,portal.wd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-05-24T00:00:00Z,2023-05-24T23:59:59Z,CN=portal.wd.com,portal.wd.com,,www.portal.wd.com,"CN=Trusted Secure Certificate Authority DV, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority DV,Corporation Service Company,b48901000a99f323bdc9ad923c59cfe7,70285aa9deb21123f84c8f0e373f92e145f83cd90dd87a7974f2a6fc6a76ac61,,ctls,portal.wd.com,,443,https://portal.wd.com:443,https,sfdcedge,text/html,GET,85.222.140.6,/,1433417005,85.222.140.11,Salesforce,85,False,,,,,
preview-careers.westerndigital.com,POST data,200,1986,preview-careers.westerndigital.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,2024-03-06T23:59:59Z,CN=preview-careers.westerndigital.com,preview-careers.westerndigital.com,,preview-tools.westerndigital.com,"CN=Trusted Secure Certificate Authority DV, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority DV,Corporation Service Company,bae9b211caf594b7ab8073a627b294bd,43c487f982e36e5c56136cab516922b55411ca34af50d12ea3c9d00bad712929,,ctls,preview-careers.westerndigital.com,,443,https://preview-careers.westerndigital.com:443,https,Apache,text/html,GET,34.208.84.145,/,646085093,54.148.210.29,Java,14,False,,,,,
preview.westerndigital.com,POST data,200,1989,preview.westerndigital.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T00:00:00Z,2024-03-06T23:59:59Z,CN=aem.westerndigital.com,aem.westerndigital.com,,www-stage.westerndigital.com,"CN=Trusted Secure Certificate Authority DV, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority DV,Corporation Service Company,042132da7f720d27e9087031f9ddeb66,3550bcb054622b27e317a00bd44634c5b4f6bc4a420e809480abce08bb5abcfc,,ctls,preview.westerndigital.com,,443,https://preview.westerndigital.com:443,https,Apache,text/html,GET,34.208.84.145,/,-1702856550,54.148.210.29,Java,13,False,,,,,
prod.accounts.westerndigital.com,,200,508,prod.accounts.westerndigital.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-09-01T23:59:59Z,CN=prod.accounts.westerndigital.com,prod.accounts.westerndigital.com,,prod.accounts.westerndigital.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,86b1af658bf46afcf51cff4b4eda04d4,2698caee85f825045e8e3fd79f346f3c9de7b9e693e17d68f3d4a64ac6773774,,ctls,prod.accounts.westerndigital.com,cloudfront,443,https://prod.accounts.westerndigital.com:443,https,AmazonS3,text/html,GET,18.66.122.52,/,237569241,2600:9000:2250:de00:15:859e:d340:93a1,Stimulus,16,False,True,,,,
promos.wd.com,"High-Performance SSDs, HDDs, USB Drives, & Memory Cards | Western Digital",200,1325292,www.westerndigital.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-06T00:00:00Z,2024-01-08T23:59:59Z,"CN=www.sandisk.com, O=Western Digital Corporation, L=Milpitas, ST=California, C=US",www.sandisk.com,Western Digital Corporation,www.westerndigital.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,0c729c31120e78225f38fd3659ae34ff,0af4f1735760de252521ae6a556fb22e01e959b3ba3170c476acafa2e8263603,,ctls,www.westerndigital.com,,80,http://promos.wd.com:80,http,Apache,text/html,GET,35.167.237.18,/,-1973388729,35.167.237.18,PayPal,26786,False,,,s.adroll.com,,https://www.westerndigital.com
pwd.comcast.com,Sign in to your account,200,207634,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,,ctls,login.microsoftonline.com,azure,443,https://pwd.comcast.com:443,https,,text/html,GET,23.101.120.195,/,662584368,23.101.120.195,HSTS,174,False,True,,,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=0000000c-0000-0000-c000-000000000000&redirect_uri=https%3A%2F%2Faccount.activedirectory.windowsazure.com%2F&response_mode=form_post&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DAQAAAAIAAAAJLnJlZGlyZWN0RGh0dHBzOi8vYWNjb3VudC5hY3RpdmVkaXJlY3Rvcnkud2luZG93c2F6dXJlLmNvbS9DaGFuZ2VQYXNzd29yZC5hc3B4Hk9wZW5JZENvbm5lY3QuQ29kZS5SZWRpcmVjdFVyacABSlgzd0hwSk5BOHg3ZjM0MUtRLVNPZzJVemZVZEZyelFRRDNlbmxhTFdlb1YxZjBkSlNYVEZRUTVEQi1leVQ1ZE5NUjd1R2dDZ24tN2pFbnNxN1d0dnVQY18zX284THVmVFpHVXoyakM1OEZzQ21CdUNhMmdGek9US2tnWjI1LVhaRFM2a2Utak9ISFNmZ0F1TFl5UEdqMlJuWlF1VHhJYURfakJOTG8wME1Ua0JzMURHdENXYWxNMzZhY3pxVkpl&nonce=1684863871.wt1dosgsdsxT4ttQiQmUJQ&nux=1
quizdarty.wd.com,"High-Performance SSDs, HDDs, USB Drives, & Memory Cards | Western Digital",200,1325292,www.westerndigital.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-06T00:00:00Z,2024-01-08T23:59:59Z,"CN=www.sandisk.com, O=Western Digital Corporation, L=Milpitas, ST=California, C=US",www.sandisk.com,Western Digital Corporation,www.westerndigital.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,0c729c31120e78225f38fd3659ae34ff,0af4f1735760de252521ae6a556fb22e01e959b3ba3170c476acafa2e8263603,,ctls,www.westerndigital.com,,80,http://quizdarty.wd.com:80,http,Apache,text/html,GET,35.167.237.18,/,121863412,35.167.237.18,PayPal,26786,False,,,static.ads-twitter.com,,https://www.westerndigital.com
rainbow-bridge.bugcrowd.com,Attention Required! | Cloudflare,403,4514,rainbow-bridge.bugcrowd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2024-05-04T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",766d0b610a965f5960221657e2559ca0,69c6e5be479df9440e6b08bb9355c178e6cc5d1255c1e0e86cd85f9ed05d3c04,True,ctls,rainbow-bridge.bugcrowd.com,cloudflare,443,https://rainbow-bridge.bugcrowd.com:443,https,cloudflare,text/html,GET,104.20.7.68,/,-2123942776,2606:4700:10::6814:644,HSTS,94,False,True,,,,
readyview.wd.com,404-Error,200,554,,,,,,,,,,,,,,,,,,,,,80,http://readyview.wd.com:80,http,Microsoft-IIS/8.5,text/html,GET,52.207.12.71,/,-2017930255,52.207.12.71,Windows Server,29,False,,,,,http://readyview.wd.com:80/404.html
researcherdocs.bugcrowd.com,Redirecting…,200,473,docs.bugcrowd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-19T00:00:00Z,2024-03-18T23:59:59Z,"CN=bugcrowd.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",bugcrowd.com,"Cloudflare, Inc.",docs.bugcrowd.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",22d37efb3b52cdc5379f4739e937901a,0307ab94526a9b6eb1531ccd8f30f71cec754905b9b8229ad60e50356e32eb1c,,ctls,docs.bugcrowd.com,cloudflare,443,https://researcherdocs.bugcrowd.com:443,https,cloudflare,text/html,GET,104.20.6.68,/,1062197076,2606:4700:10::6814:744,HSTS,12,False,True,,,,https://docs.bugcrowd.com/researchers/welcome/
service.wd.com,"High-Performance SSDs, HDDs, USB Drives, & Memory Cards | Western Digital",200,1325292,www.westerndigital.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-06T00:00:00Z,2024-01-08T23:59:59Z,"CN=www.sandisk.com, O=Western Digital Corporation, L=Milpitas, ST=California, C=US",www.sandisk.com,Western Digital Corporation,www.westerndigital.com,"CN=GeoTrust RSA CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust RSA CA 2018,DigiCert Inc,0c729c31120e78225f38fd3659ae34ff,0af4f1735760de252521ae6a556fb22e01e959b3ba3170c476acafa2e8263603,,ctls,www.westerndigital.com,,80,http://service.wd.com:80,http,Apache,text/html,GET,35.167.237.18,/,331557836,35.167.237.18,PayPal,26786,False,,,paapi8935.d41.co,,https://www.westerndigital.com
shop-dev.westerndigital.com,,403,93,shop-dev.westerndigital.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-28T00:00:00Z,2023-11-28T23:59:59Z,CN=shop.westerndigital.com,shop.westerndigital.com,,webhelp.westerndigital.com,"CN=Trusted Secure Certificate Authority DV, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority DV,Corporation Service Company,736e70f6152eea68da998ffc5d9eac8f,603dee6ffc56078b3dffd01079c93385cba86fb075375eb4f9f86eebb73ab365,,ctls,shop-dev.westerndigital.com,,443,https://shop-dev.westerndigital.com:443,https,,text/html,GET,54.148.210.29,/,-1060002298,34.208.84.145,,4,False,,,,,
shop-qa.westerndigital.com,,403,93,,,,,,,,,,,,,,,,,,,,,80,http://shop-qa.westerndigital.com:80,http,,text/html,GET,54.148.210.29,/,-1060002298,34.208.84.145,,4,False,,,,,
