input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tech_,final_url,tls_subject_org_,cdn_name,cdn,csp_domains_
1-46-0.gitlab2.personio-internal.de,403 Forbidden,403,118,1-46-0.gitlab2.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,1-46-0.gitlab2.personio-internal.de,443,https://1-46-0.gitlab2.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.194.11.143,/,1344368402,3.67.18.148,7,False,,,,,,
1-9-9-7.prod.personio-internal.de,403 Forbidden,403,118,1-9-9-7.prod.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2023-11-30T23:59:59Z,CN=personio.de,personio.de,*.personio.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a66330646d925a317b577d8e0d8fad13,7971fe8498f96cd556a9c87b1c9777a4bd195a73b165a134881e19fd13c3d1c3,True,ctls,1-9-9-7.prod.personio-internal.de,443,https://1-9-9-7.prod.personio-internal.de:443,https,awselb/2.0,text/html,GET,3.66.153.7,/,1344368402,3.65.215.97,7,False,,,,,,
10-dev-v14-kibana.gitlab2.personio-internal.de,403 Forbidden,403,118,10-dev-v14-kibana.gitlab2.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,10-dev-v14-kibana.gitlab2.personio-internal.de,443,https://10-dev-v14-kibana.gitlab2.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.158.145.126,/,1344368402,18.194.11.143,7,False,,,,,,
11-82.gitlab2.personio-internal.de,403 Forbidden,403,118,,,,,,,,,,,,,,,,,,,,80,http://11-82.gitlab2.personio-internal.de:80,http,awselb/2.0,text/html,GET,18.158.145.126,/,1344368402,3.67.18.148,7,False,,,,,,
131-73.gitlab2.personio-internal.de,403 Forbidden,403,118,131-73.gitlab2.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,131-73.gitlab2.personio-internal.de,443,https://131-73.gitlab2.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.194.11.143,/,1344368402,18.158.145.126,7,False,,,,,,
155-9-172-39.x.personio-internal.de,403 Forbidden,403,118,155-9-172-39.x.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,155-9-172-39.x.personio-internal.de,443,https://155-9-172-39.x.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.194.11.143,/,1344368402,18.158.145.126,7,False,,,,,,
155-9-185-13.x.personio-internal.de,403 Forbidden,403,118,155-9-185-13.x.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,155-9-185-13.x.personio-internal.de,443,https://155-9-185-13.x.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.158.145.126,/,1344368402,18.194.11.143,7,False,,,,,,
155-9-185-52.x.personio-internal.de,403 Forbidden,403,118,,,,,,,,,,,,,,,,,,,,80,http://155-9-185-52.x.personio-internal.de:80,http,awselb/2.0,text/html,GET,18.158.145.126,/,1344368402,3.67.18.148,7,False,,,,,,
155-9-198-60.prod.personio-internal.de,403 Forbidden,403,118,155-9-198-60.prod.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2023-11-30T23:59:59Z,CN=personio.de,personio.de,*.personio.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a66330646d925a317b577d8e0d8fad13,7971fe8498f96cd556a9c87b1c9777a4bd195a73b165a134881e19fd13c3d1c3,True,ctls,155-9-198-60.prod.personio-internal.de,443,https://155-9-198-60.prod.personio-internal.de:443,https,awselb/2.0,text/html,GET,3.65.215.97,/,1344368402,3.66.153.7,7,False,,,,,,
155-9-218-13.x.personio-internal.de,403 Forbidden,403,118,155-9-218-13.x.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,155-9-218-13.x.personio-internal.de,443,https://155-9-218-13.x.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.158.145.126,/,1344368402,18.194.11.143,7,False,,,,,,
155-9-51-2.x.personio-internal.de,403 Forbidden,403,118,155-9-51-2.x.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,155-9-51-2.x.personio-internal.de,443,https://155-9-51-2.x.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.158.145.126,/,1344368402,18.194.11.143,7,False,,,,,,
155-9-60-11.x.personio-internal.de,403 Forbidden,403,118,155-9-60-11.x.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,155-9-60-11.x.personio-internal.de,443,https://155-9-60-11.x.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.194.11.143,/,1344368402,3.67.18.148,7,False,,,,,,
155-9-61-76.gitlab2.personio-internal.de,403 Forbidden,403,118,155-9-61-76.gitlab2.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,155-9-61-76.gitlab2.personio-internal.de,443,https://155-9-61-76.gitlab2.personio-internal.de:443,https,awselb/2.0,text/html,GET,3.67.18.148,/,1344368402,18.194.11.143,7,False,,,,,,
155-9-62-77.x.personio-internal.de,403 Forbidden,403,118,155-9-62-77.x.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,155-9-62-77.x.personio-internal.de,443,https://155-9-62-77.x.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.194.11.143,/,1344368402,18.158.145.126,7,False,,,,,,
155-9-71-53.gitlab2.personio-internal.de,403 Forbidden,403,118,155-9-71-53.gitlab2.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,155-9-71-53.gitlab2.personio-internal.de,443,https://155-9-71-53.gitlab2.personio-internal.de:443,https,awselb/2.0,text/html,GET,3.67.18.148,/,1344368402,18.194.11.143,7,False,,,,,,
158-7-251-79.prod.personio-internal.de,403 Forbidden,403,118,158-7-251-79.prod.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2023-11-30T23:59:59Z,CN=personio.de,personio.de,*.personio.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a66330646d925a317b577d8e0d8fad13,7971fe8498f96cd556a9c87b1c9777a4bd195a73b165a134881e19fd13c3d1c3,True,ctls,158-7-251-79.prod.personio-internal.de,443,https://158-7-251-79.prod.personio-internal.de:443,https,awselb/2.0,text/html,GET,3.66.153.7,/,1344368402,3.64.247.23,7,False,,,,,,
158-7-252-54.x.personio-internal.de,403 Forbidden,403,118,158-7-252-54.x.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,158-7-252-54.x.personio-internal.de,443,https://158-7-252-54.x.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.194.11.143,/,1344368402,3.67.18.148,7,False,,,,,,
16-fe-test-18-devep-okta.gitlab2.personio-internal.de,403 Forbidden,403,118,,,,,,,,,,,,,,,,,,,,80,http://16-fe-test-18-devep-okta.gitlab2.personio-internal.de:80,http,awselb/2.0,text/html,GET,18.194.11.143,/,1344368402,3.67.18.148,7,False,,,,,,
17-121-112-52.x.personio-internal.de,403 Forbidden,403,118,17-121-112-52.x.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,17-121-112-52.x.personio-internal.de,443,https://17-121-112-52.x.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.194.11.143,/,1344368402,18.158.145.126,7,False,,,,,,
17-121-112-85.prod.personio-internal.de,403 Forbidden,403,118,17-121-112-85.prod.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2023-11-30T23:59:59Z,CN=personio.de,personio.de,*.personio.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a66330646d925a317b577d8e0d8fad13,7971fe8498f96cd556a9c87b1c9777a4bd195a73b165a134881e19fd13c3d1c3,True,ctls,17-121-112-85.prod.personio-internal.de,443,https://17-121-112-85.prod.personio-internal.de:443,https,awselb/2.0,text/html,GET,3.64.247.23,/,1344368402,3.66.153.7,7,False,,,,,,
17-121-112-89.x.personio-internal.de,403 Forbidden,403,118,17-121-112-89.x.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,17-121-112-89.x.personio-internal.de,443,https://17-121-112-89.x.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.158.145.126,/,1344368402,3.67.18.148,7,False,,,,,,
17-121-113-36.gitlab2.personio-internal.de,403 Forbidden,403,118,17-121-113-36.gitlab2.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,17-121-113-36.gitlab2.personio-internal.de,443,https://17-121-113-36.gitlab2.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.158.145.126,/,1344368402,3.67.18.148,7,False,,,,,,
17-121-113-54.x.personio-internal.de,403 Forbidden,403,118,17-121-113-54.x.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,17-121-113-54.x.personio-internal.de,443,https://17-121-113-54.x.personio-internal.de:443,https,awselb/2.0,text/html,GET,3.67.18.148,/,1344368402,18.158.145.126,7,False,,,,,,
17-121-113-67.x.personio-internal.de,403 Forbidden,403,118,17-121-113-67.x.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,17-121-113-67.x.personio-internal.de,443,https://17-121-113-67.x.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.194.11.143,/,1344368402,18.158.145.126,7,False,,,,,,
17-121-113-76.certisign.personio-internal.de,403 Forbidden,403,118,17-121-113-76.certisign.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,17-121-113-76.certisign.personio-internal.de,443,https://17-121-113-76.certisign.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.194.11.143,/,1344368402,3.67.18.148,7,False,,,,,,
17-121-114-29.x.personio-internal.de,403 Forbidden,403,118,17-121-114-29.x.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,17-121-114-29.x.personio-internal.de,443,https://17-121-114-29.x.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.194.11.143,/,1344368402,3.67.18.148,7,False,,,,,,
17-121-114-36.x.personio-internal.de,403 Forbidden,403,118,,,,,,,,,,,,,,,,,,,,80,http://17-121-114-36.x.personio-internal.de:80,http,awselb/2.0,text/html,GET,18.194.11.143,/,1344368402,18.158.145.126,7,False,,,,,,
17-121-115-90.x.personio-internal.de,403 Forbidden,403,118,17-121-115-90.x.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,17-121-115-90.x.personio-internal.de,443,https://17-121-115-90.x.personio-internal.de:443,https,awselb/2.0,text/html,GET,3.67.18.148,/,1344368402,18.158.145.126,7,False,,,,,,
17-121-116-37.pentest.personio-internal.de,403 Forbidden,403,118,17-121-116-37.pentest.personio-internal.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=dev.personio-internal.de,dev.personio-internal.de,*.id.dev.personio-internal.de,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,952448e4c111ecbdd16070e1832f529e,359a865444257de59044f8b2977896e5dafe4b1eb8ac5b5f66b654a9c9235a00,True,ctls,17-121-116-37.pentest.personio-internal.de,443,https://17-121-116-37.pentest.personio-internal.de:443,https,awselb/2.0,text/html,GET,18.158.145.126,/,1344368402,18.194.11.143,7,False,,,,,,
