input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,cdn,content_type,final_url
blablacardaily.com,BlaBlaCar Daily - l'application du covoiturage  quotidien,200,124943,blablacardaily.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-14T02:03:06Z,2023-07-13T02:03:05Z,CN=blablacardaily.com,blablacardaily.com,blablacardaily.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3ee37177f5dbe18225cb265e5b9b3d10,ac10298b81348f33bdd9149939e6f939023d55cc74522d19af5a16cbd1ca1d26,,ctls,blablacardaily.com,,443,https://blablacardaily.com:443,https,Squarespace,GET,198.49.23.144,/,-495349191,198.185.159.145,Squarespace Commerce,3299,False,,text/html,
blog.blablacar.com,Sharing is Living - BlaBlaCar,200,57027,blog.blablacar.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-07T00:28:17Z,2023-06-05T00:28:16Z,CN=blog.blablacar.com,blog.blablacar.com,blog.blablacar.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d55f3926911015f9beb420ffc44a4711,089ae5592f78b13c75a299685c92287b032c8cc24a06a37175a2fca19471b2ba,,ctls,blog.blablacar.com,,443,https://blog.blablacar.com:443,https,cloudflare,GET,141.193.213.20,/,-1840324437,141.193.213.21,Yoast SEO:20.7,554,False,,text/html,
blog.blablacar.com.tr,Yaşam bir seyahattir. - BlaBlaYaşam,200,53178,blog.blablacar.com.tr,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T22:29:13Z,2023-06-04T22:29:12Z,CN=blog.blablacar.com.tr,blog.blablacar.com.tr,blog.blablacar.com.tr,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0ec87b280898c5cb230cd342726b3639,181fcbe6809142b7267fdb9a83f889aedcd5b9b69aaf7040afaca590e5144b36,,ctls,blog.blablacar.com.tr,,443,https://blog.blablacar.com.tr:443,https,cloudflare,GET,141.193.213.20,/,-1840324437,141.193.213.21,Yoast SEO:20.6,379,False,,text/html,
blog.blablacar.com.ua,"Життя - це подорож. BlaBlaLife, створений BlaBlaCar",200,53710,blog.blablacar.com.ua,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-08T20:43:02Z,2023-06-06T20:43:01Z,CN=blog.blablacar.com.ua,blog.blablacar.com.ua,blog.blablacar.com.ua,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,53e33eab3d2e1abef19a367335e6dafd,671e8478310cd6840b86e4b4ffb93baec9b3b62f5c4839362d40c8fa0c3872bb,,ctls,blog.blablacar.com.ua,,443,https://blog.blablacar.com.ua:443,https,cloudflare,GET,141.193.213.20,/,-1840324437,141.193.213.21,Yoast SEO:20.7,413,False,,text/html,
blog.blablacar.de,Mitfahr-Reisen erleben - BlaBlaLife von BlaBlaCar,200,52415,,,,,,,,,,,,,,,,,,,,,80,http://blog.blablacar.de:80,http,cloudflare,GET,141.193.213.21,/,-1840324437,141.193.213.20,Yoast SEO:20.6,384,False,,text/html,
blog.blablacar.es,La Vida es un Viaje - BlaBlaLife by BlaBlaCar,200,51269,blog.blablacar.es,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-08T19:30:50Z,2023-06-06T19:30:49Z,CN=blog.blablacar.es,blog.blablacar.es,blog.blablacar.es,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,461329aad9bdc8ef5859654f04997d45,965fbed240534688de007030af7b60734557e8cbd21b52271499b4236b4152e3,,ctls,blog.blablacar.es,,443,https://blog.blablacar.es:443,https,cloudflare,GET,141.193.213.21,/,-1840324437,141.193.213.20,Yoast SEO:20.7,390,False,,text/html,
blog.blablacar.fr,La vie est un voyage - BlaBlaLife par BlaBlaCar,200,53073,blog.blablacar.fr,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T22:27:55Z,2023-06-04T22:27:54Z,CN=blog.blablacar.fr,blog.blablacar.fr,blog.blablacar.fr,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,43dd7dd49c60872427d7ab89f7be4e6c,726f9a93f9093666bdf5de007504c384174645cc8df9ad108d175b8b0166f638,,ctls,blog.blablacar.fr,,443,https://blog.blablacar.fr:443,https,cloudflare,GET,141.193.213.21,/,-1840324437,141.193.213.20,Yoast SEO:20.7,398,False,,text/html,
blog.blablacar.hr,Život je putovanje - BlaBlaCar ti donosi BlaBlaLife,200,52806,blog.blablacar.hr,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-06T22:30:08Z,2023-06-04T22:30:07Z,CN=blog.blablacar.hr,blog.blablacar.hr,blog.blablacar.hr,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c64a52f2bc644079e3e6c3255f78c9dc,2dc3a1cab78155f4ba5b927159d93f5311763f447483a296f2fa41ef1f4e844a,,ctls,blog.blablacar.hr,,443,https://blog.blablacar.hr:443,https,cloudflare,GET,141.193.213.21,/,-1840324437,141.193.213.20,Yoast SEO:20.6,401,False,,text/html,
blog.blablacar.it,La vita è un viaggio - BlaBlaLife di BlaBlaCar,200,49544,blog.blablacar.it,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-07T13:31:40Z,2023-06-05T13:31:39Z,CN=blog.blablacar.it,blog.blablacar.it,blog.blablacar.it,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8959258c22c46e4a6759cb756c286a72,f95bb86fc932721c827a9339c45505e4595b082d7aa982d8db17eb98cd5289b9,,ctls,blog.blablacar.it,,443,https://blog.blablacar.it:443,https,cloudflare,GET,141.193.213.20,/,-1840324437,141.193.213.21,Yoast SEO:20.7,393,False,,text/html,
blog.blablacar.mx,La vida es un viaje - BlaBlaLife by BlaBlaCar,200,50749,blog.blablacar.mx,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-08T19:31:45Z,2023-06-06T19:31:44Z,CN=blog.blablacar.mx,blog.blablacar.mx,blog.blablacar.mx,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d5adfdd0dab38565b07b1645385f4258,443405f4ce4879e14534ef20e5353bf4a8991a8ccd9278ad6c6ad292b552fdf9,,ctls,blog.blablacar.mx,,443,https://blog.blablacar.mx:443,https,cloudflare,GET,141.193.213.20,/,-1840324437,141.193.213.21,Yoast SEO:20.7,389,False,,text/html,
blog.blablacar.nl,"Het gaat niet om de bestemming, maar de reis ernaartoe - BlaBlaLife door BlaBlaCar",200,49192,blog.blablacar.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-08T22:39:49Z,2023-06-06T22:39:48Z,CN=blog.blablacar.nl,blog.blablacar.nl,blog.blablacar.nl,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8105628abdc054d978d92ea167d6ac28,fda4604c29838a771fd8185456513c0672105c1e87dc024f7b1344690b9dc523,,ctls,blog.blablacar.nl,,443,https://blog.blablacar.nl:443,https,cloudflare,GET,141.193.213.20,/,-1840324437,141.193.213.21,Yoast SEO:20.6,393,False,,text/html,
blog.blablacar.pl,Życie to jedna wielka podróż - BlaBlaCar przedstawia BlaBlaLife,200,50941,blog.blablacar.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-07T06:28:42Z,2023-06-05T06:28:41Z,CN=blog.blablacar.pl,blog.blablacar.pl,blog.blablacar.pl,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f4facc6d1c4da4c264a4fcc4ad7950f8,f0c8f75701834d23d45f768745c2e317765d0ae92f80ff532df5a6c70c494c24,,ctls,blog.blablacar.pl,,443,https://blog.blablacar.pl:443,https,cloudflare,GET,141.193.213.20,/,-1840324437,141.193.213.21,Yoast SEO:20.7,394,False,,text/html,
blog.blablacar.pt,A vida é uma viagem - BlaBlaLife by BlaBlaCar,200,52442,blog.blablacar.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-07T02:29:00Z,2023-06-05T02:28:59Z,CN=blog.blablacar.pt,blog.blablacar.pt,blog.blablacar.pt,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,65681828c87ace8a32ff7f72dcd53b05,a46010cf176f70b25e313be6f46431ffd5e97c2e218ef819e2101b21bc42f797,,ctls,blog.blablacar.pt,,443,https://blog.blablacar.pt:443,https,cloudflare,GET,141.193.213.20,/,-1840324437,141.193.213.21,Yoast SEO:20.7,390,False,,text/html,
blog.blablacar.ro,Viața este o călătorie - BlaBlaLife by BlaBlaCar,200,50860,blog.blablacar.ro,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-07T19:34:44Z,2023-06-05T19:34:43Z,CN=blog.blablacar.ro,blog.blablacar.ro,blog.blablacar.ro,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d84e82a78a0830599a2fb91995f80b22,2821e445d2f49163f033b57879791d4f887737c5f27bb255996c044b1c92acff,,ctls,blog.blablacar.ro,,443,https://blog.blablacar.ro:443,https,cloudflare,GET,141.193.213.21,/,-1840324437,141.193.213.20,Yoast SEO:20.7,395,False,,text/html,
blog.blablacar.ru,Жизнь как путешествие – BlaBlaLife от BlaBlaCar,200,52085,blog.blablacar.ru,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-08T22:41:17Z,2023-06-06T22:41:16Z,CN=blog.blablacar.ru,blog.blablacar.ru,blog.blablacar.ru,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ba4ad67de0f530da4da6d36863c82630,77c5dff61fe089c28321bb38411cb9d02862aaf1355fae6b29a48dda8d29a5f7,,ctls,blog.blablacar.ru,,443,https://blog.blablacar.ru:443,https,cloudflare,GET,141.193.213.21,/,-1840324437,141.193.213.20,Yoast SEO:20.7,392,False,,text/html,
blog.entreprises.blablacardaily.com,Page not found,404,9960,blog.entreprises.blablacardaily.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-29T11:25:10Z,2023-06-27T11:25:09Z,CN=blog.entreprises.blablacardaily.com,blog.entreprises.blablacardaily.com,blog.entreprises.blablacardaily.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,618e68dd18131e9466168e9541187e14,bc77031b06f0d61261b3b359de1217ab3b472d617af44a25a7916a8ff11e4def,,ctls,blog.entreprises.blablacardaily.com,,443,https://blog.entreprises.blablacardaily.com:443,https,cloudflare,GET,199.60.103.2,/,192876331,2606:2c40::c73c:67fe,HTTP/3,126,False,,text/html,
blog.entreprises.blablalines.com,Page not found,404,9960,blog.entreprises.blablacardaily.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-29T11:25:10Z,2023-06-27T11:25:09Z,CN=blog.entreprises.blablacardaily.com,blog.entreprises.blablacardaily.com,blog.entreprises.blablacardaily.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,618e68dd18131e9466168e9541187e14,bc77031b06f0d61261b3b359de1217ab3b472d617af44a25a7916a8ff11e4def,,ctls,blog.entreprises.blablacardaily.com,,443,https://blog.entreprises.blablalines.com:443,https,cloudflare,GET,199.60.103.254,/,192876331,2606:2c40::c73c:67fe,HTTP/3,126,False,,text/html,https://blog.entreprises.blablacardaily.com
blog.fr.blablacar.be,Life is about the journey - BlaBlaCar,200,51533,blog.fr.blablacar.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-08T20:42:55Z,2023-06-06T20:42:54Z,CN=blog.fr.blablacar.be,blog.fr.blablacar.be,blog.fr.blablacar.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,20157175d0b000a4dd5f93629dd4bb43,16f3f6063fada5a55dfe3d50d264aca6e458c91798100c2de2a5a24cf5dfdf8e,,ctls,blog.fr.blablacar.be,,443,https://blog.fr.blablacar.be:443,https,cloudflare,GET,141.193.213.21,/,-1840324437,141.193.213.20,Yoast SEO:20.6,395,False,,text/html,
blog.nl.blablacar.be,Life is about the journey - BlaBlaCar,200,52001,blog.nl.blablacar.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-07T07:24:27Z,2023-06-05T07:24:26Z,CN=blog.nl.blablacar.be,blog.nl.blablacar.be,blog.nl.blablacar.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f00a616c9f1941e17a3dc63d536b50c9,1cfc8e4cbffb3e24261c8fa7b3b35d6ad1144bc4c284f7ff1085d601788311d6,,ctls,blog.nl.blablacar.be,,443,https://blog.nl.blablacar.be:443,https,cloudflare,GET,141.193.213.21,/,-1840324437,141.193.213.20,Yoast SEO:20.6,399,False,,text/html,
bo-prod.blablacardaily.com,Backo,200,2189,bo-prod.blablacardaily.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-01T17:16:28Z,2023-07-30T17:16:27Z,CN=bo-prod.blablacardaily.com,bo-prod.blablacardaily.com,bo.blablalines.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7c7f0d23feec15715b3915bb08939c59,2f449decee22d945033178d1781a8d03a42e4bffe36e7a6e5418989104e2338d,,ctls,bo-prod.blablacardaily.com,google,443,https://bo-prod.blablacardaily.com:443,https,UploadServer,GET,34.120.154.59,/,-1149329371,34.120.154.59,HTTP/3,1,False,True,text/html,
bo-prod.blablalines.com,Backo,200,2189,bo-prod.blablalines.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-01T17:16:28Z,2023-07-30T17:16:27Z,CN=bo-prod.blablacardaily.com,bo-prod.blablacardaily.com,bo.blablalines.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7c7f0d23feec15715b3915bb08939c59,2f449decee22d945033178d1781a8d03a42e4bffe36e7a6e5418989104e2338d,,ctls,bo-prod.blablalines.com,google,443,https://bo-prod.blablalines.com:443,https,UploadServer,GET,34.120.154.59,/,-1149329371,34.120.154.59,HTTP/3,1,False,True,text/html,
bo-staging.blablacardaily.com,Backo,200,2189,bo-staging.blablacardaily.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-19T09:36:53Z,2023-06-17T09:36:52Z,CN=bo-staging.blablacardaily.com,bo-staging.blablacardaily.com,bo-staging.blablacardaily.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b3adbec8d5f4fa116c8d592d23ae100f,3f77bbf9f2cbc6eef2f2199bbcde876269006f3db6650f74c34e77084fcfa1a8,,ctls,bo-staging.blablacardaily.com,google,443,https://bo-staging.blablacardaily.com:443,https,UploadServer,GET,34.117.156.70,/,-81112012,34.117.156.70,HTTP/3,1,False,True,text/html,
bo.blablalines.com,Backo,200,2189,bo.blablalines.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-01T17:16:28Z,2023-07-30T17:16:27Z,CN=bo-prod.blablacardaily.com,bo-prod.blablacardaily.com,bo.blablalines.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7c7f0d23feec15715b3915bb08939c59,2f449decee22d945033178d1781a8d03a42e4bffe36e7a6e5418989104e2338d,,ctls,bo.blablalines.com,google,443,https://bo.blablalines.com:443,https,UploadServer,GET,34.120.154.59,/,-1149329371,34.120.154.59,HTTP/3,1,False,True,text/html,
bonus.blablacar.fr,Survey,200,4301,bonus.blablacar.fr,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2024-03-27T23:59:59Z,CN=bonus.blablacar.fr,bonus.blablacar.fr,bonus.blablacar.fr,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,749fe12ee4548cfdadd381ad2a85e955,2d07d3a8b8cd8d8a9bed5003ba3a350351f8ab976c8d022db380244a06854244,,ctls,bonus.blablacar.fr,,443,https://bonus.blablacar.fr:443,https,,GET,13.36.190.144,/,-99981613,13.39.100.68,React,1,False,,text/html,
booking.blablacar.com.ua,blablacar.com.ua,403,587,www.blablacar.com.ua,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-08T05:38:03Z,2023-08-06T05:38:02Z,CN=blablacar.com,blablacar.com,link.community.blablacar.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,308507237df0ea0c0d77588b1c8816c4,0fd174fcd8142b6139eb66159419f5baee298b8fd6addcf1b2447ef9edb03d7a,True,ctls,www.blablacar.com.ua,google,443,https://booking.blablacar.com.ua:443,https,istio-envoy,GET,35.205.128.194,/,954202337,35.205.128.194,HTTP/3,2,False,True,text/html,https://www.blablacar.com.ua/
booking.blablacar.es,Bustickets,200,181787,booking.blablacar.es,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-19T09:25:55Z,2023-07-18T09:25:54Z,CN=booking.blablacar.com,booking.blablacar.com,booking.blablacar.sk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,08d0e399685d5e6b210dfba99829dcab,dbe7dfa84ac14534b71566745f4a4f2ea6a7fe2218755d5a245a26dc61fd73de,,ctls,booking.blablacar.es,google,443,https://booking.blablacar.es:443,https,,GET,35.242.197.186,/,-1467637543,35.242.197.186,React,64,False,True,text/html,
booking.blablacar.hr,Bustickets,200,181054,booking.blablacar.hr,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-19T09:25:55Z,2023-07-18T09:25:54Z,CN=booking.blablacar.com,booking.blablacar.com,booking.blablacar.sk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,08d0e399685d5e6b210dfba99829dcab,dbe7dfa84ac14534b71566745f4a4f2ea6a7fe2218755d5a245a26dc61fd73de,,ctls,booking.blablacar.hr,google,443,https://booking.blablacar.hr:443,https,,GET,35.242.197.186,/,259321551,35.242.197.186,React,64,False,True,text/html,
booking.blablacar.hu,Bustickets,200,181831,booking.blablacar.hu,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-19T09:25:55Z,2023-07-18T09:25:54Z,CN=booking.blablacar.com,booking.blablacar.com,booking.blablacar.sk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,08d0e399685d5e6b210dfba99829dcab,dbe7dfa84ac14534b71566745f4a4f2ea6a7fe2218755d5a245a26dc61fd73de,,ctls,booking.blablacar.hu,google,443,https://booking.blablacar.hu:443,https,,GET,35.242.197.186,/,2012730114,35.242.197.186,React,64,False,True,text/html,
booking.blablacar.it,Bustickets,200,181901,booking.blablacar.it,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-19T09:25:55Z,2023-07-18T09:25:54Z,CN=booking.blablacar.com,booking.blablacar.com,booking.blablacar.sk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,08d0e399685d5e6b210dfba99829dcab,dbe7dfa84ac14534b71566745f4a4f2ea6a7fe2218755d5a245a26dc61fd73de,,ctls,booking.blablacar.it,google,443,https://booking.blablacar.it:443,https,,GET,35.242.197.186,/,1109222246,35.242.197.186,React,64,False,True,text/html,
booking.blablacar.nl,Bustickets,200,181054,booking.blablacar.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-19T09:25:55Z,2023-07-18T09:25:54Z,CN=booking.blablacar.com,booking.blablacar.com,booking.blablacar.sk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,08d0e399685d5e6b210dfba99829dcab,dbe7dfa84ac14534b71566745f4a4f2ea6a7fe2218755d5a245a26dc61fd73de,,ctls,booking.blablacar.nl,google,443,https://booking.blablacar.nl:443,https,,GET,35.242.197.186,/,-1003552234,35.242.197.186,React,64,False,True,text/html,
booking.blablacar.pl,blablacar.pl,403,583,www.blablacar.pl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-08T05:38:03Z,2023-08-06T05:38:02Z,CN=blablacar.com,blablacar.com,link.community.blablacar.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,308507237df0ea0c0d77588b1c8816c4,0fd174fcd8142b6139eb66159419f5baee298b8fd6addcf1b2447ef9edb03d7a,True,ctls,www.blablacar.pl,google,443,https://booking.blablacar.pl:443,https,istio-envoy,GET,35.205.128.194,/,-1358821203,35.205.128.194,HTTP/3,2,False,True,text/html,https://www.blablacar.pl/
booking.blablacar.pt,Bustickets,200,181788,booking.blablacar.pt,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-04-19T09:25:55Z,2023-07-18T09:25:54Z,CN=booking.blablacar.com,booking.blablacar.com,booking.blablacar.sk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,08d0e399685d5e6b210dfba99829dcab,dbe7dfa84ac14534b71566745f4a4f2ea6a7fe2218755d5a245a26dc61fd73de,,ctls,booking.blablacar.pt,google,443,https://booking.blablacar.pt:443,https,,GET,35.242.197.186,/,-370838890,35.242.197.186,React,64,False,True,text/html,
booking.blablacar.ru,blablacar.ru,403,583,www.blablacar.ru,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2023-04-15T04:41:25Z,2023-07-14T04:41:24Z,CN=blablacar.ru,blablacar.ru,www.blablacar.ru,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7d5d87b215abbb93d62e6e4eea697df8,9be3dd069bff28adc139b17888466628bb1ee4859e594b77cab24b90df86ff06,,ctls,www.blablacar.ru,,443,https://booking.blablacar.ru:443,https,nginx,GET,51.250.50.214,/,-470939890,51.250.50.214,Nginx,2,False,,text/html,https://www.blablacar.ru
bus-api.blablacar.com,BlaBlaCar Bus API for developers,200,50045,bus-api.blablacar.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-06T04:47:27Z,2023-08-04T04:47:26Z,CN=bus-api.blablacar.com,bus-api.blablacar.com,bus-api.blablacar.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e10349d76d851c86501e09ebbb413b8d,8b3fd1dc2d6852cbdd07994ee8afa7e8f8d07fee1995a773e7f6a3b9610cfe99,,ctls,bus-api.blablacar.com,google,80,http://bus-api.blablacar.com:80,http,nginx,GET,34.111.193.23,/,-1840324437,34.111.193.23,Ruby on Rails,1449,False,True,text/html,https://bus-api.blablacar.com:443/
captain-training-freenav.blablacar.com,Blablacar - Captain Training,200,1556,captain-training-freenav.blablacar.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-08T17:16:26Z,2023-08-06T17:16:25Z,CN=captain-training-freenav.blablacar.com,captain-training-freenav.blablacar.com,captain-training-freenav.blablacar.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ddd5b2bdb5ded78f26b6e902ac875f16,3890d8139ef6ef316dff2498a4e491652bde751943dab76e3e72fcfc83a29dd3,,ctls,captain-training-freenav.blablacar.com,google,443,https://captain-training-freenav.blablacar.com:443,https,UploadServer,GET,34.120.221.54,/,2028370544,34.120.221.54,HTTP/3,42,False,True,text/html,
captain-training.blablacar.com,Blablacar - Captain Training,200,1493,captain-training.blablacar.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-20T08:37:51Z,2023-06-18T08:37:50Z,CN=captain-training.blablacar.com,captain-training.blablacar.com,captain-training.blablacar.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ee3c41f09c7746dd9960c7bda07becfa,f53b48bfb5253df8d9d41fc0f0c7586afe2592c20c26ae045b8f7f4eb95efa96,,ctls,captain-training.blablacar.com,google,443,https://captain-training.blablacar.com:443,https,UploadServer,GET,34.120.74.44,/,2028370544,34.120.74.44,HTTP/3,42,False,True,text/html,
cdn.blablacar.com,,200,216,cdn.blablacar.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-16T12:15:24Z,2023-06-14T12:15:23Z,CN=cdn.blablacar.com,cdn.blablacar.com,cdn.blablacar.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,eec0591e90083d7a83ba24312b08a47b,9e5efe711cd4da899f3ef890a42f131aa56077c411e5443b7ff567bc8c02ade7,,ctls,cdn.blablacar.com,google,443,https://cdn.blablacar.com:443,https,UploadServer,GET,35.244.237.205,/,2028370544,35.244.237.205,HTTP/3,1,False,True,application/xml,
checkout.blablacar.com.br,blablacar.com.br,403,587,www.blablacar.com.br,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-08T05:38:03Z,2023-08-06T05:38:02Z,CN=blablacar.com,blablacar.com,link.community.blablacar.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,308507237df0ea0c0d77588b1c8816c4,0fd174fcd8142b6139eb66159419f5baee298b8fd6addcf1b2447ef9edb03d7a,True,ctls,www.blablacar.com.br,google,443,https://checkout.blablacar.com.br:443,https,istio-envoy,GET,35.205.128.194,/,1599316932,35.205.128.194,HTTP/3,2,False,True,text/html,https://www.blablacar.com.br/
daily.blablacar.fr,BlaBlaCar Daily - l'application du covoiturage  quotidien,200,126201,blablacardaily.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-14T02:03:06Z,2023-07-13T02:03:05Z,CN=blablacardaily.com,blablacardaily.com,blablacardaily.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3ee37177f5dbe18225cb265e5b9b3d10,ac10298b81348f33bdd9149939e6f939023d55cc74522d19af5a16cbd1ca1d26,,ctls,blablacardaily.com,,443,https://daily.blablacar.fr:443,https,Squarespace,GET,198.185.159.144,/,-495349191,198.185.159.145,Squarespace Commerce,3361,False,,text/html,https://blablacardaily.com/
dev.blablacar.com,Security check,403,7762,support.blablacar.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-28T23:40:48Z,2023-07-27T23:40:47Z,CN=support.blablacar.com,support.blablacar.com,support.busfor.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f38239391dda38f8761d43eb84b82ea1,5cf664d1483b6afc12721035e7891d9b4ef76ae0b163987126c58fa48039c77a,,ctls,support.blablacar.com,google,80,http://dev.blablacar.com:80,http,cloudflare,GET,35.190.32.124,/,-836978407,35.190.32.124,Cloudflare,103,False,True,text/html,https://support.blablacar.com/hc/en-gb/categories/360002585239
edge-payment-pp.blablacar.com,,404,,edge-payment-pp.blablacar.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-05-04T14:44:34Z,2023-08-02T14:44:33Z,CN=blablacar.com,blablacar.com,blbl.cr,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f3e2a791fbfb64adf3052c5772421f22,d0b0af6f1af88eb07fee68e0ad70248b81c2a23fb310623f91ab82c9a54a8a9c,True,ctls,edge-payment-pp.blablacar.com,google,443,https://edge-payment-pp.blablacar.com:443,https,istio-envoy,GET,34.149.179.7,/,-1840324437,34.149.179.7,HTTP/3,1,False,True,,
edge.blablacar.be,,404,44,edge.blablacar.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-08T05:38:03Z,2023-08-06T05:38:02Z,CN=blablacar.com,blablacar.com,link.community.blablacar.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,308507237df0ea0c0d77588b1c8816c4,0fd174fcd8142b6139eb66159419f5baee298b8fd6addcf1b2447ef9edb03d7a,True,ctls,edge.blablacar.be,google,443,https://edge.blablacar.be:443,https,istio-envoy,GET,35.190.32.124,/,901974409,35.190.32.124,HTTP/3,1,False,True,application/json,
